tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	100188880	0	live	HPRHP		Hypophosphatemic rickets and hyperparathyroidism		13q13.1	13						612089	
9606	Homo sapiens	100188877	0	live	CHDS9		Coronary heart disease, suscpetibility to, 9		8p22	8						612030	
9606	Homo sapiens	100188876	0	live	IHPS3		Pyloric stenosis, infantile hypertrophic, 3		11q14-q22	11						612017	
9606	Homo sapiens	100188875	0	live	CELIAC13		Celiac disease, susceptibility to, 13		12q24	12						612011	
9606	Homo sapiens	100188874	0	live	CELIAC12		Celiac disease, susceptibility to, 12		6q25.3	6						612010	
9606	Homo sapiens	100188873	0	live	CELIAC11		Celiac disease, susceptibility to, 11		3q28	3						612009	
9606	Homo sapiens	100188872	0	live	CELIAC10		Celiac disease, susceptibility to, 10		3q25-q26	3						612008	
9606	Homo sapiens	100188871	0	live	CELIAC9		Celiac disease, susceptibility to, 9		3p21	3						612007	
9606	Homo sapiens	100188870	0	live	CELIAC8		Celiac disease, susceptibility to, 8		2q11-q12	2						612006	
9606	Homo sapiens	100188868	0	live	HPC15		Prostate cancer, hereditary, 15		19q13.4	19						611959	
9606	Homo sapiens	100188864	0	live	IH	HHP	Hemihypertrophy		11p15	11						235000	
9606	Homo sapiens	100188863	0	live	ENDO1		Endometriosis, susceptibility to, 1		10q26	10						131200	
9606	Homo sapiens	100188862	0	live	DUP3Q29	MICRODUP3Q29	chromosome 3q29 microduplication syndrome		3q29	3						611936	
9606	Homo sapiens	100188861	0	live	EIG5		Epilepsy, idiopathic generalized, susceptibility to, 5		10p11.22	10						611934	
9606	Homo sapiens	100188860	0	live	CPROTQ		C-reactive protein QTL		10q23-q24	10						611920	
9606	Homo sapiens	100188859	0	live	EA7		Episodic ataxia, type 7		19q13	19						611907	
9606	Homo sapiens	100188858	0	live	ANIB6		Aneurysm, intracranial berry, 6		9p21	9						611892	
9606	Homo sapiens	100188857	0	live	AAA3		Aneurysm, familial abdominal 3		9p21	9						611891	
9606	Homo sapiens	100188855	0	live	MNDEC		Microtia with nasolacrimal duct imperforation and eye coloboma		4p16-p15	4						611863	
9606	Homo sapiens	100188854	0	live	BMND8		bone mineral density quantiative trait locus 8		11p12	11						611739	
9606	Homo sapiens	100188853	0	live	BMND7		bone mineral density quantiative trait locus 7		20p12.3	20						611738	
9606	Homo sapiens	100188851	0	live	MGR12		Migraine, with or without aura, susceptibility to, 12		10q22-q23	10						611706	
9606	Homo sapiens	100188850	0	live	HSCR9		Hirschsprung disease, susceptibility to, 9		4q31.3-q32.3	4						611644	
9606	Homo sapiens	100188849	0	live	FEB9		Febrile convulsions, familial, 9		3p24.2-p23	3						611634	
9606	Homo sapiens	100188848	0	live	FMTLE	ETL3	Epilepsy, familial mesial temporal lobe		4q13.2-q21.3	4						611630	
9606	Homo sapiens	100188846	0	live	CELIAC6	AIS5	Celiac disease, susceptibility to, 6		4q27	4						611598	
9606	Homo sapiens	100188844	0	live	MAFD6	BPAD	Major affective disorder 6		6q23-q24	6						611536	
9606	Homo sapiens	100188843	0	live	MAFD5		Major affective disorder 5		2q22-q24	2						611535	
9606	Homo sapiens	100188840	0	live	ASRT6		Asthma-related traits, susceptibility to, 6		17q21	17						611403	
9606	Homo sapiens	100188839	0	live	RLS5		Restless legs syndrome, susceptibility to, 5		20p13	20						611242	
9606	Homo sapiens	100188838	0	live	AD15		Alzheimer disease-15		3q22-q24	3						604154	
9606	Homo sapiens	100188837	0	live	AD13		Alzheimer disease-13		1q21	1						611152	
9606	Homo sapiens	100188836	0	live	CHDS8		Coronary heart disease, susceptibility to, 8		9p21	9						611139	
9606	Homo sapiens	100188835	0	live	CINN		Cinnamon odor, pleasantness of		4q32.3	4						611109	
9606	Homo sapiens	100188830	0	live	AD12		Alzheimer disease 12		8p12-q22	8						611073	
9606	Homo sapiens	100188829	0	live	MTBS2		Mycobacterium tuberculosis, susceptibility to, 2		8q12-q13	8						611046	
9606	Homo sapiens	100188828	0	live	SQTL2		Smoking as a quantitative trait locus 2		22q12	22						611004	
9606	Homo sapiens	100188827	0	live	SQTL1		Smoking as a quantitative trait locus 1		10q22	10						611003	
9606	Homo sapiens	100188825	0	live	HYT7		Hypertension, essential, susceptibility to, 7		3p14.1-q12.3	3						610948	
9606	Homo sapiens	100188823	0	live	ASRT4		Asthma-related traits, susceptibility to, 4		1p31	1						610906	
9606	Homo sapiens	100188822	0	live	MENAQ1		Menarche, age at, QTL		22q13	22						610873	
9606	Homo sapiens	100188821	0	live	OS4	GOA1	Osteoarthritis, generalized, without dysplasia, susceptibility to		2q33.3	2						610839	
9606	Homo sapiens	100188820	0	live	AUTS11		Autism, susceptibility to, 11		1q41-q42	1						610836	
9606	Homo sapiens	100188818	0	live	HDLCQ5		High density lipoprotein cholesterol level QTL 5		3q24-q26	3						610761	
9606	Homo sapiens	100188817	0	live	CLQTL2		Cholesterol level QTL 2		2p24-p22	2						610760	
9606	Homo sapiens	100188816	0	live	AUTS7		Autism, susceptibility to, 7		17q21	17						610676	
9606	Homo sapiens	100188815	0	live	BSZQTL3		Bone size quantitative trait locus 3		8q24	8						610649	
9606	Homo sapiens	100188814	0	live	DEL16P13.3	RSTSS	Chromosome 16p13.3 deletion syndrome		16p13.3	16						610543	
9606	Homo sapiens	100188812	0	live	RLS3		Restless legs syndrome 3		9p24-p22	9						610438	
9606	Homo sapiens	100188811	0	live	WM2		Macroglobulinemia, Waldenstrom, susceptibility to, 2		4q	4						610430	
9606	Homo sapiens	100188809	0	live	HPC7		Prostate cancer, hereditary, 7		15q12	15						610321	
9606	Homo sapiens	100188808	0	live	HYT6		Hypertension, essential, susceptibility to, 6		5p13-q12	5						610262	
9606	Homo sapiens	100188807	0	live	HYT5		Hypertension, essential, susceptibility to, 5		20q11-q13	20						610261	
9606	Homo sapiens	100188806	0	live	HDLCQ4		High density lipoprotein cholesterol level QTL 4		4q32.3	4						610239	
9606	Homo sapiens	100188804	0	live	SLEB8		Systemic lupus erythematosus, susceptibility to, 8		20q13	20						610066	
9606	Homo sapiens	100188803	0	live	SLEB7		Systemic lupus erythematosus, susceptibility to, 7		20p12	20						610065	
9606	Homo sapiens	100188802	0	live	ODS1		Opioid dependence, susceptibility to, 1			17						610064	
9606	Homo sapiens	100188801	0	live	ASRT3		Asthma-related traits, susceptibility to, 3		2p16	2						609958	
9606	Homo sapiens	100188800	0	live	ASPG4		Asperger syndrome, susceptibility to, 4		3p24-p21	3						609954	
9606	Homo sapiens	100188798	0	live	SLEB5		Systemic lupus erythematosus, susceptibility to, 5		13q32	13						609903	
9606	Homo sapiens	100188797	0	live	BMND6		Bone mineral density QTL 6		21q22.13-qter	21						609876	
9606	Homo sapiens	100188796	0	live	GEFSP4		Epilepsy, generalized, with febrile seizures plus, type 4		2p24	2						609800	
9606	Homo sapiens	100188795	0	live	AD11		Alzheimer disease-11		9p22.1	9						609790	
9606	Homo sapiens	100188794	0	live	BSZQTL2		Bone size QTL		5q	5						609657	
9606	Homo sapiens	100188793	0	live	BSZQTL		Bone size QTL		17q23	17						609656	
9606	Homo sapiens	100188792	0	live	MAFD3	BPEO	Major affective disorder 3, early onset		21q22.13	21						609633	
9606	Homo sapiens	100188791	0	live	CLLS1		Leukemia, chronic lymphocytic, susceptibility to, 1		11p11	11						609630	
9606	Homo sapiens	100188790	0	live	MGR8		Migraine, susceptibility to, 8		5q21	5						609570	
9606	Homo sapiens	100188789	0	live	HPC6		Prostate cancer, susceptibility to		22q12.3	22						609558	
9606	Homo sapiens	100188788	0	live	DEL3Q29	MICRODEL3Q29	Chromosome 3q29 microdeletion syndrome		3q29	3						609425	
9606	Homo sapiens	100188784	0	live	AFA1	MPB	Alopecia, androgenetic		3q26	3						109200	
9606	Homo sapiens	100188782	0	live	NIDDM4		Diabetes mellitus, noninsulin-dependent		5q34-q35.2	5						608036	
9606	Homo sapiens	100188774	0	live	DFCTRPS		Deafness, cataract, retinitis pigmentosa, and sperm abnormalities			X						300719	
9606	Homo sapiens	100188773	0	live	CFSS		craniofacioskeletal syndrome		Xq26-q27	X						300712	
9606	Homo sapiens	100188772	0	live	IHPS4		Pyloric stenosis, infantile hypertrophic, 4		Xq23	X						300711	
9606	Homo sapiens	100188771	0	live	AGA2		Alopecia, androgenetic, 2		Xq11-q12	X						300710	
9606	Homo sapiens	100188769	0	live	HPCX2		Prostate cancer, hereditary, X-linked 2		Xp11.22	X						300704	
9606	Homo sapiens	100188768	0	live	SCAX5		Spinocerebellar ataxia, X-linked 5		Xq25-q27.1	X						300703	
9606	Homo sapiens	100188767	0	live	AGSPX		Angio serpiginosum		Xp11.3-q12	X						300652	
9606	Homo sapiens	100188765	0	live	CFTDX		Myopathy, congenital, with fiber-type disproportion, X-linked		Xq13.1-q22.1	X						300580	
9606	Homo sapiens	100188754	0	live	AD14		Alzheimer disease 14		1q25	1						611154	
9606	Homo sapiens	100188748	0	live	STHAG5		tooth agenesis, selective, 5		10q	10						610926	
9606	Homo sapiens	100188695	0	live	DA4		arthrogryposis, distal, type 4									609128	
9606	Homo sapiens	100188397	0	live	HLP		hyperkeratosis lenticularis perstans									144150	
9606	Homo sapiens	100188328	0	live	PNKD2		paroxysmal nonkinesigenic dyskinesia 2		2q31	2						611147	
9606	Homo sapiens	100188317	0	live	AUTS13		autism, susceptibility to, 13		12q14.2	12						610908	
9606	Homo sapiens	100188314	0	live	AUTS12		autism, susceptibility to, 12		21p13-q11	21						610838	
9606	Homo sapiens	100188278	0	live	FECD2	FCD1	corneal dystrophy, Fuchs endothelial 2		13pter-q12.13	13						610158	
9606	Homo sapiens	100188011	0	live	DIP		interstitial pneumonitis, desquamative, familial									263000	
9606	Homo sapiens	100187828	0	live	HBD		hypophosphatemic bone disease									146350	
9606	Homo sapiens	100187761	0	live	AN		blood group Ahonen									110350	
9606	Homo sapiens	100187749	0	live	ASDP		anal sphincter dysplasia									105563	
9606	Homo sapiens	100187724	0	live	DEL16P11.2	AUTS14, AUTS14A, C16DELp11.2, C16DUPp11.2, DUP16p11.2	autism, susceptibility to, 14		16p11.2	16						611913	
9606	Homo sapiens	100187711	0	live	CRCS7		colorectal cancer, susceptibility to, 7		11q23	11						612232	
9606	Homo sapiens	100144434	0	live	ETL4	EPOLM, ETOLM	epilepsy, occipitotemporal lobe, and migraine with aura		9q21-q22	9						611631	
9606	Homo sapiens	100126594	0	live	EJM4		Myoclonic epilepsy, juvenile, 4		5q12-q14	5						611364	
9606	Homo sapiens	100126593	0	live	MAFD4	BPAD	Major affective disorder 4		16p12	16						611247	
9606	Homo sapiens	100124415	0	live	EKD2		Episodic kinesigenic dyskinesia 2		16q13-q22.1	16						611031	
9606	Homo sapiens	100049544	0	live	APMR2		Alopecia with mental retardation syndrome 2		3q26.2-q26.31	3						610422	
9606	Homo sapiens	100049543	0	live	STUT2		Stuttering, familial persistent 2		12q24.1	12						609261	
9606	Homo sapiens	100038247	0	live	PTLS		Potocki-Lupski syndrome		17p11.2	17						610883	
9606	Homo sapiens	100037264	0	live	STQTL6		stature quantitative trait locus 6		Xq24-q25	X						300591	
9606	Homo sapiens	100034703	0	live	AA2		Alopecia areata 2		16q11-q22	16						610753	
9606	Homo sapiens	100034700	0	live	AA1		Alopecia areata 1		18p11.3-p11.2	18						104000	
9606	Homo sapiens	791255	0	live	SPDA2		Spondyloarthropathy, susceptibility to, 2		9q31-q34	9						183840	
9606	Homo sapiens	791228	0	live	SPG36		spastic paraplegia 36 (autosomal dominant)		12q23-q24	12						613096	
9606	Homo sapiens	791123	0	live	SHFLD2		Split-hand/foot malformation with long deficiency 2		6q14.1	6						610685	
9606	Homo sapiens	791122	0	live	KTWS	KTS	Klippel-Trenaunay-Weber syndrome		8q22.3	8						149000	
9606	Homo sapiens	791121	0	live	SHFL1	SHFLD	Split-hand/foot malformation with long bone deficiency 1		1q42.2-q43	1						119100	
9606	Homo sapiens	791087	0	live	HHT4		Telangiectasia, hereditary hemorrhagic, type 4		7p14	7						610655	
9606	Homo sapiens	780923	0	live	IHPS2		Pyloric stenosis, infantile hypertrophic, 2		16p13-p12	16						610260	
9606	Homo sapiens	780921	0	live	KYPSC1		Kyphoscoliosis 1		5p13	5						610170	
9606	Homo sapiens	780919	0	live	HRPT3		Hyperparathyroidism 3		2p14-p13.3	2						610071	
9606	Homo sapiens	780914	0	live	ZD1		Zygodactyly 1		3p21.31	3						609815	
9606	Homo sapiens	780913	0	live	EIG4		Epilepsy, idiopathic generalized, susceptibility to 4		10q25-q26	10						609750	
9606	Homo sapiens	780910	0	live	PPR2		Photoparoxysmal response 2		13q31.3	13						609572	
9606	Homo sapiens	780909	0	live	PEE3		Preeclampsia/eclampsia 3		9p13	9						609403	
9606	Homo sapiens	780908	0	live	PEE2		Preeclampsia/eclampsia 2		2p25	2						609402	
9606	Homo sapiens	780905	0	live	EA3		Episodic ataxia, type 3		1q42	1						606554	
9606	Homo sapiens	780904	0	live	PSS		Potocki-Shaffer syndrome		11p11.2	11						601224	
9606	Homo sapiens	780903	0	live	HHT3	ORW3	Osler-Rendu-Weber syndrome 3		5q31.3-q32	5						601101	
9606	Homo sapiens	780901	0	live	NYS5		Nystagmus 5, infantile periodic alternating		Xp11.4	X						300589	
9606	Homo sapiens	780899	0	live	DIH2		Hernia, congenital diaphragmatic 2		8p23.1	8						222400	
9606	Homo sapiens	780896	0	live	ACTD		Acetabular dysplasia		13q22	13						142700	
9606	Homo sapiens	780895	0	live	DUPC1		Dupuytren contracture 1		16q11.1-q22	16						126900	
9606	Homo sapiens	619539	0	live	LOC619539		lentiginosis, inherited patterned	familial generalized lentiginosis	4q21.1-q22.3	4						151001	
9606	Homo sapiens	494029	0	live	MENOQ1		menopause, natural, age at, QTL		Xp21.3	X						300488	
9606	Homo sapiens	494028	0	live	CVMRF		cubitus valgus with mental retardation and unusual facies			X						300471	
9606	Homo sapiens	474334	0	live	GEVQ1		gene expression, variation in, quantitative trait locus		14q32	14						608875	
9606	Homo sapiens	474333	0	live	GEVQ2		gene expression, variation in, quantitative trait locus		20q13	20						608878	
9606	Homo sapiens	393093	0	live	MYP4		myopia 4 (high grade, autosomal dominant)		7q36	7							
9606	Homo sapiens	386616	0	live	SCKL3		Seckel syndrome 3		14q23	14							
9606	Homo sapiens	353128	0	live	AD8		Alzheimer disease 8		20p	20						607116	
9606	Homo sapiens	347713	0	live	DFNA42	DFNA52	deafness, autosomal dominant 42	deafness, autosomal dominant 52	5q31.1-q32	5							
9606	Homo sapiens	266710	0	live	COMA		Cogan-type congential oculomotor apraxia		2q13	2						257550	
9606	Homo sapiens	261727	0	live	CRCL		Creatinine clearance QTL		3p	3						607135	
9606	Homo sapiens	246751	0	live	SMAR		Spinal muscular atrophy, chronic distal, autosomal recessive		11q13	11						607088	
9606	Homo sapiens	246322	0	live	HSCR7	HSCRS3	Hirschsprung disease, short-segment, 3		19q12	19						606875	
9606	Homo sapiens	246321	0	live	HSCR6	HSCRS2	Hirschsprung disease, short-segment, 2		3p21	3						606874	
9606	Homo sapiens	170594	0	live	WS2C		Waardenburg syndrome, type IIC		8p23	8						606662	
9606	Homo sapiens	117237	0	live	SXI2		X inactivation, familial skewed, 2		Xq25-q26	X						300179	
9606	Homo sapiens	117193	0	live	THMA	THM	Tibial hemimelia		8q24.1	8						275220	
9606	Homo sapiens	117192	0	live	MNRI		meningioma, radiation-induced		1p11	1						606190	
9606	Homo sapiens	116629	0	live	HTX3		Heterotaxy, visceral, 3		6q21	6						606325	
9606	Homo sapiens	114293	0	live	ANBC		Aneurysmal bone cysts		16q22	16						606179	
9606	Homo sapiens	93956	0	live	AOCH		Acromegaloid features, overgrowth, cleft palate, and hernia			11						606049	
9606	Homo sapiens	79051	0	live	RPY		Retinitis pigmentosa, Y-linked			Y						400004	
9606	Homo sapiens	64239	0	live	RSCIS		Radiation sensitivity/chromosome instability syndrome, autosomal dominant		14q11.2	14						605463	
9606	Homo sapiens	59332	0	live	VSPA		Visuospatial/perceptual abilities		Xp22.33	X						313000	
9606	Homo sapiens	54110	0	live	RP29		retinitis pigmentosa 29 (autosomal recessive)		4q32-q34	4						612165	
9606	Homo sapiens	53366	0	live	SM2		Hepatic fibrosis susceptibility due to Schistosoma mansoni infection		6q22-q23	6						604201	
9606	Homo sapiens	50971	0	live	ENFL2		Epilepsy, nocturnal frontal lobe, type 2		15q24	15						603204	
9606	Homo sapiens	50970	0	live	TSG11		Tumor suppressor gene on chromosome 11		11q23	11						603040	
9606	Homo sapiens	50829	0	live	HDPA		Hodgkin disease, susceptibility, pseudoautosomal		Xpter-p22.32	X						300221	
9606	Homo sapiens	8259	0	live	INDX		Immunoneurologic syndrome X-linked, of Wood, Black, and Norbury		Xq26-qter	X						300076	
9606	Homo sapiens	8255	0	live	BZX	BDCS	Bazex syndrome		Xq26	X						301845	
9606	Homo sapiens	8246	0	live	MRXS12		Mental retardation, X-linked, syndromic 12		Xp11	X						309545	
9606	Homo sapiens	8212	0	live	AABT		Beta-amino acids, renal transport of			21						109660	
9606	Homo sapiens	8181	0	live	BFIS1	BFIC, BFIC1	benign familial infantile convulsions		19q	19						601764	
9606	Homo sapiens	8151	0	live	WT4	FWT1	Wilms tumor-4		17q12-q21	17						601363	
9606	Homo sapiens	8136	0	live	WT3		Wilms tumor-3		16q	16						194090	
9606	Homo sapiens	8132	0	live	PKDTS		polycystic kidney disease, infantile severe, with tuberous sclerosis		16p13.3	16						600273	
9606	Homo sapiens	8130	0	live	MCOPCT1	CATM	cataract, congenital, with microphthalmia		16p13.3	16						156850	
9606	Homo sapiens	8113	0	live	MCOP1	MCOP	microphthalmia, autosomal recessive		14q32	14						251600	
9606	Homo sapiens	8104	0	live	MCOR	C13DELq32, DEL13q32	microcoria, congenital		13q32	13						156600	
9606	Homo sapiens	8103	0	live	PAPA2		postaxial polydactyly, type A2		13q21-q32	13						602085	
9606	Homo sapiens	8102	0	live	XRS		X-ray sensitivity		13q14	13						194370	
9606	Homo sapiens	8101	0	live	CLLS2	D13S25, DBM	Disrupted in B-cell neoplasia		13q14	13						109543	
9606	Homo sapiens	8066	0	live	ANC		Anal canal carcinoma		11q22-qter	11						105580	
9606	Homo sapiens	8026	0	live	DGS2	DGCR2	DiGeorge syndrome/velocardiofacial syndrome complex 2		10p14-p13	10						601362	
9606	Homo sapiens	8023	0	live	H142T		Temperature sensitivity complementation, H142			9						187290	
9606	Homo sapiens	8009	0	live	LALL		Lymphomatous acute lymphoblastic leukemia		9p22-p21	9						247640	
9606	Homo sapiens	7977	0	live	MHS3		Malignant hyperthermia susceptibility 3		7q21-q22	7						154276	
9606	Homo sapiens	7974	0	live	HRX		Hyperreflexia		7q	7						145290	
9606	Homo sapiens	7963	0	live	TS546		Temperature sensitivity complementation, cell cycle specific			6						187330	
9606	Homo sapiens	7962	0	live	PBCA		Pancreatic beta cell, agenesis of		6p21.3	6						600089	
9606	Homo sapiens	7937	0	live	RWS		Ragweed sensitivity		6p21.3	6						179450	
9606	Homo sapiens	7928	0	live	ISCW	ISSCW	Immune suppression to streptococcal antigen		6p21.3	6						146850	
9606	Homo sapiens	7927	0	live	IGAT		Immune response to synthetic polypeptide--IRGAT		6p21.3	6						146820	
9606	Homo sapiens	7895	0	live	LAG5		Leukocyte antigen group 5									151450	
9606	Homo sapiens	7830	0	live	PHA2A	PHA2	Pseudohypoaldosteronism type II (gene A)		1q31-q42	1						145260	
9606	Homo sapiens	7808	0	live	AIR		Acute insulin response (2)		1p31	1						601676	
9606	Homo sapiens	7506	0	live	XM		Xm(a) antigen		Xq28	X						314900	
9606	Homo sapiens	4941	0	live	OASD		ocular albinism and sensorineural deafness		Xp22.3-p22.2	X						300650	
9606	Homo sapiens	4937	0	live	OAP	OA, OASF	osteoarthrosis, precocious		11q	11							
9606	Homo sapiens	4936	0	live	OA3	OAR	ocular albinism 3 (autosomal recessive)	Ocular albinism, autosomal recessive	6q13-q15	6							
9606	Homo sapiens	4364	0	live	MRSD	CHRS	mental retardation-skeletal dysplasia		Xq27-q28	X						309620	
9606	Homo sapiens	3905	0	live	LAKLG	LAKL	lymphokine-activated killer cell ligand			6						153435	
9606	Homo sapiens	2724	0	live	GLC1D		glaucoma 1, open angle, D (adult-onset)		8q23	8						602429	
9606	Homo sapiens	2656	0	live	GCY	STA, TS, TSY	growth control, Y chromosome influenced		Yq11	Y						475000	
9606	Homo sapiens	2141	0	live	EYCL1	GEY	eye color 1 (green/blue)			19							
9606	Homo sapiens	1914	0	live	EEC2		ectrodactyly, ectodermal dysplasia and cleft lip/palate syndrome 2			19							
9606	Homo sapiens	1878	0	live	E11S		ECHO virus (serotypes 4, 6, 11, 19) sensitivity		19q13.1-q13.3	19						129150	
9606	Homo sapiens	1526	0	live	CXB3S	CB3S	coxsackie virus B3 sensitivity		19pter-q13	19						120050	
9606	Homo sapiens	1253	0	live	CMTX2		Charcot-Marie-Tooth neuropathy, X-linked 2 (recessive)	Charcot-Marie-Tooth disease, X-linked-2, recessive	Xp22	X						302801	
9606	Homo sapiens	628	0	live	BEVI		baboon M7 virus integration site	Baboon M7 virus replication		6						109180	
9606	Homo sapiens	8168	0	live	TW		Twirler mouse mutation, human homolog of			18							
9606	Homo sapiens	100188785	0	live	ITC1		hypertrichosis universalis congenita, Ambras type			8							
9606	Homo sapiens	3056	0	live	HCL1	BRHC	hair color 1 (brown)	Brown hair color		19							
