HGNC_ID,primary_gene_symbol,collision,NCBI_ID,ENSG_ID,source
HGNC:10924,SLC16A3,MCT4,GENE ID:9123,ENSG00000141526,HGNC
HGNC:10925,SLC16A4,MCT4,GENE ID:9122,ENSG00000168679,HGNC
HGNC:10926,SLC16A5,MCT5,GENE ID:9121,ENSG00000170190,HGNC
HGNC:10925,SLC16A4,MCT5,GENE ID:9122,ENSG00000168679,HGNC
HGNC:10927,SLC16A6,MCT6,GENE ID:9120,ENSG00000108932,HGNC
HGNC:10926,SLC16A5,MCT6,GENE ID:9121,ENSG00000170190,HGNC
HGNC:10923,SLC16A2,MCT7,GENE ID:6567,ENSG00000147100,HGNC
HGNC:10927,SLC16A6,MCT7,GENE ID:9120,ENSG00000108932,HGNC
HGNC:8682,PCDHB11,ME2,GENE ID:56125,ENSG00000197479,HGNC
HGNC:1850,CELSR1,ME2,GENE ID:9620,ENSG00000075275,HGNC
HGNC:2218,COL9A2,MED,GENE ID:1298,ENSG00000049089,HGNC
HGNC:2219,COL9A3,MED,GENE ID:1299,ENSG00000092758,HGNC
HGNC:2227,COMP,MED,GENE ID:1311,ENSG00000105664,HGNC
HGNC:3319,ELF4,MEF,GENE ID:2000,ENSG00000102034,HGNC
HGNC:44307,TRERNA1,MEF,GENE ID:100887755,ENSG00000231265,HGNC
HGNC:13935,LY6G6D,MEGT1,GENE ID:58530,ENSG00000244355,HGNC
HGNC:38821,LY6G6F-LY6G6D,MEGT1,GENE ID:110599563,ENSG00000250641,HGNC
HGNC:30544,TMEM41A,MGC15397,GENE ID:90407,ENSG00000163900,HGNC
HGNC:30519,GLYATL1,MGC15397,GENE ID:92292,ENSG00000166840,HGNC
HGNC:28316,PHOSPHO2,MGC22679,GENE ID:493911,ENSG00000144362,HGNC
HGNC:27506,KLHL23,MGC22679,GENE ID:151230,ENSG00000213160,HGNC
HGNC:29204,SVBP,MGC45441,GENE ID:374969,ENSG00000177868,HGNC
HGNC:28688,CCDC24,MGC45441,GENE ID:149473,ENSG00000159214,HGNC
HGNC:10780,SRSF1,MGC5228,GENE ID:6426,ENSG00000136450,HGNC
HGNC:28753,PRSS30P,MGC5228,GENE ID:124221,ENSG00000172460,HGNC
HGNC:26842,CFAP100,MIA1,GENE ID:348807,ENSG00000163885,HGNC
HGNC:7076,MIA,MIA1,GENE ID:8190,ENSG00000261857,HGNC
HGNC:30142,GDF15,MIC1,GENE ID:9518,ENSG00000130513,HGNC
HGNC:24326,RMC1,MIC1,GENE ID:29919,ENSG00000141452,HGNC
HGNC:10499,S100A9,MIF,GENE ID:6280,ENSG00000163220,HGNC
HGNC:464,AMH,MIF,GENE ID:268,ENSG00000104899,HGNC
HGNC:2732,DDT,MIF2,GENE ID:1652,ENSG00000099977,HGNC
HGNC:1854,CENPC,MIF2,GENE ID:1060,ENSG00000145241,HGNC
HGNC:7170,MMP23A,MIFR,GENE ID:8511,ENSG00000215914,HGNC
HGNC:7171,MMP23B,MIFR,GENE ID:8510,ENSG00000189409,HGNC
HGNC:25282,NIBAN2,MINERVA,GENE ID:64855,ENSG00000136830,HGNC
HGNC:17565,MINK1,MINK,GENE ID:50488,ENSG00000141503,HGNC
HGNC:17575,SPEN,MINT,GENE ID:23013,ENSG00000065526,HGNC
HGNC:21905,MIOS,MIO,GENE ID:54468,ENSG00000164654,HGNC
HGNC:12744,MLXIPL,MIO,GENE ID:51085,ENSG00000009950,HGNC
HGNC:7104,MIPEP,MIP,GENE ID:4285,ENSG00000027001,HGNC
HGNC:31102,MAFIP,MIP,GENE ID:727764,ENSG00000274847,HGNC
HGNC:6401,TNPO1,MIP,GENE ID:3842,ENSG00000083312,HGNC
HGNC:23068,TRAPPC2,MIP-2A,GENE ID:6399,ENSG00000196459,HGNC
HGNC:10710,TRAPPC2B,MIP-2A,GENE ID:10597,ENSG00000256060,HGNC
HGNC:4603,CXCL2,MIP-2a,GENE ID:2920,ENSG00000081041,HGNC
HGNC:18752,MAPKAP1,MIP1,GENE ID:79109,ENSG00000119487,HGNC
HGNC:6401,TNPO1,MIP1,GENE ID:3842,ENSG00000083312,HGNC
HGNC:21155,MYLIP,MIR,GENE ID:29116,ENSG00000007944,HGNC
HGNC:17055,MLXIP,MIR,GENE ID:22877,ENSG00000175727,HGNC
HGNC:16493,ZMIZ1,MIZ,GENE ID:57178,ENSG00000108175,HGNC
HGNC:6972,MDK,MK,GENE ID:4192,ENSG00000110492,HGNC
HGNC:7530,MVK,MK,GENE ID:4598,ENSG00000110921,HGNC
HGNC:6221,KCNA3,MK3,GENE ID:3738,ENSG00000177272,HGNC
HGNC:6888,MAPKAPK3,MK3,GENE ID:7867,ENSG00000114738,HGNC
HGNC:16404,IL17F,ML-1,GENE ID:112744,ENSG00000112116,HGNC
HGNC:13533,ATP8A2,ML-1,GENE ID:51761,ENSG00000132932,HGNC
HGNC:29826,MYLK3,MLCK,GENE ID:91807,ENSG00000140795,HGNC
HGNC:7590,MYLK,MLCK,GENE ID:4638,ENSG00000065534,HGNC
HGNC:7133,KMT2D,MLL4,GENE ID:8085,ENSG00000167548,HGNC
HGNC:15840,KMT2B,MLL4,GENE ID:9757,ENSG00000272333,HGNC
HGNC:2472,CSRP3,MLP,GENE ID:8048,ENSG00000129170,HGNC
HGNC:7512,MUC2,MLP,GENE ID:4583,ENSG00000198788,HGNC
HGNC:7142,MARCKSL1,MLP1,GENE ID:65108,ENSG00000175130,HGNC
HGNC:57,ABCC6,MLP1,GENE ID:368,ENSG00000091262,HGNC
HGNC:4702,GYPA,MN,GENE ID:2993,ENSG00000170180,HGNC
HGNC:1383,CA9,MN,GENE ID:768,ENSG00000107159,HGNC
HGNC:8156,OPRM1,MOP,GENE ID:4988,ENSG00000112038,HGNC
HGNC:14449,OPN4,MOP,GENE ID:94233,ENSG00000122375,HGNC
HGNC:22973,SBNO1,MOP3,GENE ID:55206,ENSG00000139697,HGNC
HGNC:701,BMAL1,MOP3,GENE ID:406,ENSG00000133794,HGNC
HGNC:7889,NOX1,MOX1,GENE ID:27035,ENSG00000007952,HGNC
HGNC:7013,MEOX1,MOX1,GENE ID:4222,ENSG00000005102,HGNC
HGNC:17663,PITRM1,MP1,GENE ID:10531,ENSG00000107959,HGNC
HGNC:15606,LAMTOR3,MP1,GENE ID:8649,ENSG00000109270,HGNC
HGNC:29789,MTUS1,MP44,GENE ID:57509,ENSG00000129422,HGNC
HGNC:29797,NUP35,MP44,GENE ID:129401,ENSG00000163002,HGNC
HGNC:12401,TTK,MPS1,GENE ID:7272,ENSG00000112742,HGNC
HGNC:10416,RPS27,MPS1,GENE ID:6232,ENSG00000177954,HGNC
HGNC:5391,IDUA,MPS1,GENE ID:3425,ENSG00000127415,HGNC
HGNC:56643,STEAP1B-AS2,MRF,,ENSG00000232949,HGNC
HGNC:1181,MYRF,MRF,GENE ID:745,ENSG00000124920,HGNC
HGNC:7001,MEIS2,MRG1,GENE ID:4212,ENSG00000134138,HGNC
HGNC:1987,CITED2,MRG1,GENE ID:10370,ENSG00000164442,HGNC
HGNC:20400,MORF4L1P1,MRG1,GENE ID:326591,ENSG00000218283,HGNC
HGNC:29537,MEIS3,MRG2,GENE ID:56917,ENSG00000105419,HGNC
HGNC:7002,MEIS3P1,MRG2,GENE ID:4213,ENSG00000179277,HGNC
HGNC:17797,MAP3K20,MRK,GENE ID:51776,ENSG00000091436,HGNC
HGNC:21219,CILK1,MRK,GENE ID:22858,ENSG00000112144,HGNC
HGNC:29827,MYL12B,MRLC2,GENE ID:103910,ENSG00000118680,HGNC
HGNC:29824,MYL11,MRLC2,GENE ID:29895,ENSG00000180209,HGNC
HGNC:14052,MRPL19,MRP-L15,GENE ID:9801,ENSG00000115364,HGNC
HGNC:14054,MRPL15,MRP-L15,GENE ID:29088,ENSG00000137547,HGNC
HGNC:14035,MRPL32,MRP-L32,GENE ID:64983,ENSG00000106591,HGNC
HGNC:14279,MRPL14,MRP-L32,GENE ID:64928,ENSG00000180992,HGNC
HGNC:53,ABCC2,MRP2,GENE ID:1244,ENSG00000023839,HGNC
HGNC:37236,SYCE1L,MRP2,GENE ID:100130958,ENSG00000205078,HGNC
HGNC:6352,KLHL1,MRP2,GENE ID:57626,ENSG00000150361,HGNC
HGNC:10489,S100A12,MRP6,GENE ID:6283,ENSG00000163221,HGNC
HGNC:57,ABCC6,MRP6,GENE ID:368,ENSG00000091262,HGNC
HGNC:1884,CFTR,MRP7,GENE ID:1080,ENSG00000001626,HGNC
HGNC:52,ABCC10,MRP7,GENE ID:89845,ENSG00000124574,HGNC
HGNC:14639,ABCC11,MRP8,GENE ID:85320,ENSG00000121270,HGNC
HGNC:10498,S100A8,MRP8,GENE ID:6279,ENSG00000143546,HGNC
HGNC:59,ABCC8,MRP8,GENE ID:6833,ENSG00000006071,HGNC
HGNC:9364,PRG4,MSF,GENE ID:10216,ENSG00000116690,HGNC
HGNC:3778,FN1,MSF,GENE ID:2335,ENSG00000115414,HGNC
HGNC:9201,POMC,MSH,GENE ID:5443,ENSG00000115138,HGNC
HGNC:7392,MSX2,MSH,GENE ID:4488,ENSG00000120149,HGNC
HGNC:7380,MST1,MSP,GENE ID:4485,ENSG00000173531,HGNC
HGNC:7372,MSMB,MSP,GENE ID:4477,ENSG00000263639,HGNC
HGNC:14880,GTPBP3,MSS1,GENE ID:84705,ENSG00000130299,HGNC
HGNC:9548,PSMC2,MSS1,GENE ID:5701,ENSG00000161057,HGNC
HGNC:8995,PIP5K1B,MSS4,GENE ID:8395,ENSG00000107242,HGNC
HGNC:6849,MAP3K10,MST,GENE ID:4294,ENSG00000130758,HGNC
HGNC:29678,MSTO1,MST,GENE ID:55154,ENSG00000125459,HGNC
HGNC:7223,MPST,MST,GENE ID:4357,ENSG00000128309,HGNC
HGNC:16200,PCIF1,MT-A70,GENE ID:63935,ENSG00000100982,HGNC
HGNC:17563,METTL3,MT-A70,GENE ID:56339,ENSG00000165819,HGNC
HGNC:21904,NCAPG2,MTB,GENE ID:54892,ENSG00000146918,HGNC
HGNC:7402,MT1JP,MTB,GENE ID:4498,ENSG00000255986,HGNC
HGNC:7404,MT1L,MTF,GENE ID:4500,ENSG00000260549,HGNC
HGNC:7622,MYT1,MTF1,GENE ID:4661,ENSG00000196132,HGNC
HGNC:7037,MELTF,MTF1,GENE ID:4241,ENSG00000163975,HGNC
HGNC:14323,TRPM5,MTR1,GENE ID:29850,ENSG00000070985,HGNC
HGNC:15913,NXT1,MTR2,GENE ID:29107,ENSG00000132661,HGNC
HGNC:11638,TFAMP2,MTTF1,GENE ID:260340,ENSG00000254798,HGNC
HGNC:11636,TFAMP1,MTTF1,GENE ID:260341,ENSG00000230444,HGNC
HGNC:7037,MELTF,MTf,GENE ID:4241,ENSG00000163975,HGNC
HGNC:21077,CMTR1,MTr1,GENE ID:23070,ENSG00000137200,HGNC
HGNC:25635,CMTR2,MTr2,GENE ID:55783,ENSG00000180917,HGNC
HGNC:4632,GSTM1,MU,GENE ID:2944,ENSG00000134184,HGNC
HGNC:9531,PSMA2,MU,GENE ID:5683,ENSG00000106588,HGNC
HGNC:18561,BLOC1S5,MU,GENE ID:63915,ENSG00000188428,HGNC
HGNC:19894,TRAPPC1,MUM2,GENE ID:58485,ENSG00000170043,HGNC
HGNC:26253,ZMYM1,MYM,GENE ID:79830,ENSG00000197056,HGNC
HGNC:13029,ZMYM5,MYM,GENE ID:9205,ENSG00000132950,HGNC
HGNC:13050,ZMYM6,MYM,GENE ID:9204,ENSG00000163867,HGNC
HGNC:13054,ZMYM3,MYM,GENE ID:9203,ENSG00000147130,HGNC
HGNC:13055,ZMYM4,MYM,GENE ID:9202,ENSG00000146463,HGNC
HGNC:12989,ZMYM2,MYM,GENE ID:7750,ENSG00000121741,HGNC
HGNC:17192,TIRAP,Mal,GENE ID:114609,ENSG00000150455,HGNC
HGNC:14005,PEG10,Mart2,GENE ID:23089,ENSG00000242265,HGNC
HGNC:1367,SPACA9,Mast,GENE ID:11092,ENSG00000165698,HGNC
HGNC:27578,CISD3,MiNT,GENE ID:284106,ENSG00000277972,HGNC
HGNC:25874,MFSD1,Minerva,GENE ID:64747,ENSG00000118855,HGNC
HGNC:30287,RPTOR,Mip1,GENE ID:57521,ENSG00000141564,HGNC
HGNC:15991,LMLN,Msp,GENE ID:89782,ENSG00000185621,HGNC
HGNC:17345,FTMT,MtF,GENE ID:94033,ENSG00000181867,HGNC
HGNC:16846,WTAP,Mum2,GENE ID:9589,ENSG00000146457,HGNC
HGNC:974,BCAS1,NABC1,GENE ID:8537,ENSG00000064787,HGNC
HGNC:20967,NACC1,NAC1,GENE ID:112939,ENSG00000160877,HGNC
HGNC:10585,SCN1A,NAC1,GENE ID:6323,ENSG00000144285,HGNC
HGNC:7632,NAGLU,NAG,GENE ID:4669,ENSG00000108784,HGNC
HGNC:15625,NBAS,NAG,GENE ID:51594,ENSG00000151779,HGNC
HGNC:13395,NAPSA,NAP1,GENE ID:9476,ENSG00000131400,HGNC
HGNC:6025,CXCL8,NAP1,GENE ID:3576,ENSG00000169429,HGNC
HGNC:15919,ACOT8,NAP1,GENE ID:10005,ENSG00000101473,HGNC
HGNC:24002,AZI2,NAP1,GENE ID:64343,ENSG00000163512,HGNC
HGNC:7637,NAP1L1,NAP1,GENE ID:4673,ENSG00000187109,HGNC
HGNC:13396,NAPSB,NAP1L,GENE ID:256236,ENSG00000131401,HGNC
HGNC:7637,NAP1L1,NAP1L,GENE ID:4673,ENSG00000187109,HGNC
HGNC:7640,NAP1L4,NAP2,GENE ID:4676,ENSG00000205531,HGNC
HGNC:13396,NAPSB,NAP2,GENE ID:256236,ENSG00000131401,HGNC
HGNC:48622,NR2F1-AS1,NAS1,GENE ID:441094,ENSG00000237187,HGNC
HGNC:10916,SLC13A1,NAS1,GENE ID:6561,ENSG00000081800,HGNC
HGNC:14679,SLC38A4,NAT3,GENE ID:55089,ENSG00000139209,HGNC
HGNC:15908,NAA20,NAT3,GENE ID:51126,ENSG00000173418,HGNC
HGNC:11033,SLC4A7,NBC3,GENE ID:9497,ENSG00000033867,HGNC
HGNC:11034,SLC4A8,NBC3,GENE ID:9498,ENSG00000050438,HGNC
HGNC:29932,COASY,NBP,GENE ID:80347,ENSG00000068120,HGNC
HGNC:15979,TP63,NBP,GENE ID:8626,ENSG00000073282,HGNC
HGNC:15515,ARHGEF16,NBR,GENE ID:27237,ENSG00000130762,HGNC
HGNC:7455,MT-ND1,ND1,GENE ID:4535,ENSG00000198888,HGNC
HGNC:16951,IVNS1ABP,ND1,GENE ID:10625,ENSG00000116679,HGNC
HGNC:17847,STK38,NDR,GENE ID:11329,ENSG00000112079,HGNC
HGNC:17509,HEMGN,NDR,GENE ID:55363,ENSG00000136929,HGNC
HGNC:7679,NDRG1,NDR1,GENE ID:10397,ENSG00000104419,HGNC
HGNC:17847,STK38,NDR1,GENE ID:11329,ENSG00000112079,HGNC
HGNC:3325,ELK3,NET,GENE ID:2004,ENSG00000111145,HGNC
HGNC:11048,SLC6A2,NET,GENE ID:6530,ENSG00000103546,HGNC
HGNC:8029,NTN1,NET1,GENE ID:9423,ENSG00000065320,HGNC
HGNC:25512,PRPF38B,NET1,GENE ID:55119,ENSG00000134186,HGNC
HGNC:12856,YY1,NF-E1,GENE ID:7528,ENSG00000100811,HGNC
HGNC:4170,GATA1,NF-E1,GENE ID:2623,ENSG00000102145,HGNC
HGNC:10068,RNF5,NG2,GENE ID:6048,ENSG00000204308,HGNC
HGNC:2466,CSPG4,NG2,GENE ID:1464,ENSG00000173546,HGNC
HGNC:6853,MAP3K14,NIK,GENE ID:9020,ENSG00000006062,HGNC
HGNC:6866,MAP4K4,NIK,GENE ID:9448,ENSG00000071054,HGNC
HGNC:26507,DUOXA1,NIP,GENE ID:90527,ENSG00000140254,HGNC
HGNC:1226,GIPC1,NIP,GENE ID:10755,ENSG00000123159,HGNC
HGNC:15851,NECAB3,NIP1,GENE ID:63941,ENSG00000125967,HGNC
HGNC:7659,NCBP2,NIP1,GENE ID:22916,ENSG00000114503,HGNC
HGNC:12557,UHRF2,NIRF,GENE ID:115426,ENSG00000147854,HGNC
HGNC:5982,IL17B,NIRF,GENE ID:27190,ENSG00000127743,HGNC
HGNC:4313,GLDC,NKH,GENE ID:2731,ENSG00000178445,HGNC
HGNC:473,AMT,NKH,GENE ID:275,ENSG00000145020,HGNC
HGNC:29883,CD300LF,NKIR,GENE ID:146722,ENSG00000186074,HGNC
HGNC:11526,TACR1,NKIR,GENE ID:6869,ENSG00000115353,HGNC
HGNC:19321,NKX6-2,NKX6.1,GENE ID:84504,ENSG00000148826,HGNC
HGNC:16039,ANGPTL4,NL2,GENE ID:51129,ENSG00000167772,HGNC
HGNC:14668,MMEL1,NL2,GENE ID:79258,ENSG00000142606,HGNC
HGNC:18816,KIRREL2,NLG1,GENE ID:84063,ENSG00000126259,HGNC
HGNC:14291,NLGN1,NLG1,GENE ID:22871,ENSG00000169760,HGNC
HGNC:7982,NR4A3,NOR1,GENE ID:8013,ENSG00000119508,HGNC
HGNC:29971,OSCP1,NOR1,GENE ID:127700,ENSG00000116885,HGNC
HGNC:10298,RPL10,NOV,GENE ID:6134,ENSG00000147403,HGNC
HGNC:9099,PLXNA1,NOV,GENE ID:5361,ENSG00000114554,HGNC
HGNC:33173,CTF2P,NP,GENE ID:100289419,ENSG00000230447,HGNC
HGNC:11955,ZNF384,NP,GENE ID:171017,ENSG00000126746,HGNC
HGNC:7907,NPHP3,NPH3,GENE ID:27031,ENSG00000113971,HGNC
HGNC:8077,NXPH3,NPH3,GENE ID:11248,ENSG00000182575,HGNC
HGNC:7639,NAP1L3,NPL3,GENE ID:4675,ENSG00000186310,HGNC
HGNC:29838,NDOR1,NR1,GENE ID:27158,ENSG00000188566,HGNC
HGNC:4584,GRIN1,NR1,GENE ID:2902,ENSG00000176884,HGNC
HGNC:4071,GABPA,NRF2,GENE ID:2551,ENSG00000154727,HGNC
HGNC:7782,NFE2L2,NRF2,GENE ID:4780,ENSG00000116044,HGNC
HGNC:11399,NEK4,NRK2,GENE ID:6787,ENSG00000114904,HGNC
HGNC:17871,NMRK2,NRK2,GENE ID:27231,ENSG00000077009,HGNC
HGNC:8004,NRP1,NRP,GENE ID:8829,ENSG00000099250,HGNC
HGNC:7637,NAP1L1,NRP,GENE ID:4673,ENSG00000187109,HGNC
HGNC:17142,OPTN,NRP,GENE ID:10133,ENSG00000123240,HGNC
HGNC:29931,GNL3,NS,GENE ID:26354,ENSG00000163938,HGNC
HGNC:15464,SPINK5,NS,GENE ID:11005,ENSG00000133710,HGNC
HGNC:7818,NHLH2,NSCL2,GENE ID:4808,ENSG00000177551,HGNC
HGNC:11535,TAF1,NSCL2,GENE ID:6872,ENSG00000147133,HGNC
HGNC:29897,NSMCE1,NSE1,GENE ID:197370,ENSG00000169189,HGNC
HGNC:20743,LRATD1,NSE1,GENE ID:151354,ENSG00000162981,HGNC
HGNC:26513,NSMCE2,NSE2,GENE ID:286053,ENSG00000156831,HGNC
HGNC:24166,LRATD2,NSE2,GENE ID:157638,ENSG00000168672,HGNC
HGNC:973,BCAR3,NSP2,GENE ID:8412,ENSG00000137936,HGNC
HGNC:10468,RTN2,NSP2,GENE ID:6253,ENSG00000125744,HGNC
HGNC:10647,CX3CL1,NTN,GENE ID:6376,ENSG00000006210,HGNC
HGNC:8007,NRTN,NTN,GENE ID:4902,ENSG00000171119,HGNC
HGNC:31675,YTHDF2,NY-REN-2,GENE ID:51441,ENSG00000198492,HGNC
HGNC:19865,YTHDF2P1,NY-REN-2,GENE ID:400209,ENSG00000270503,HGNC
HGNC:16438,SLC4A11,NaBC1,GENE ID:83959,ENSG00000088836,HGNC
HGNC:10594,SCN7A,NaG,GENE ID:6332,ENSG00000136546,HGNC
HGNC:7666,NCKAP1,Nap1,GENE ID:10787,ENSG00000061676,HGNC
HGNC:26023,EXD3,Nbr,GENE ID:54932,ENSG00000187609,HGNC
HGNC:37276,CRPPA,Nip,GENE ID:729920,ENSG00000214960,HGNC
HGNC:1082,BNIP1,Nip1,GENE ID:662,ENSG00000113734,HGNC
HGNC:7839,NKX6-1,Nkx6.1,GENE ID:4825,ENSG00000163623,HGNC
HGNC:11547,TAF15,Npl3,GENE ID:8148,ENSG00000270647,HGNC
HGNC:18120,SLC22A11,OAT4,GENE ID:55867,ENSG00000168065,HGNC
HGNC:16261,SLC22A9,OAT4,GENE ID:114571,ENSG00000149742,HGNC
HGNC:20302,SLC22A16,OAT6,GENE ID:85413,ENSG00000004809,HGNC
HGNC:3972,FSTL1,OCC-1,GENE ID:11167,ENSG00000163430,HGNC
HGNC:35164,C12orf75,OCC-1,GENE ID:387882,ENSG00000235162,HGNC
HGNC:3972,FSTL1,OCC1,GENE ID:11167,ENSG00000163430,HGNC
HGNC:35164,C12orf75,OCC1,GENE ID:387882,ENSG00000235162,HGNC
HGNC:11909,TNFRSF11B,OCIF,GENE ID:4982,ENSG00000164761,HGNC
HGNC:1126,BTF3P11,OCIF,GENE ID:690,ENSG00000118903,HGNC
HGNC:10963,SLC22A1,OCT1,GENE ID:6580,ENSG00000175003,HGNC
HGNC:9212,POU2F1,OCT1,GENE ID:5451,ENSG00000143190,HGNC
HGNC:10966,SLC22A2,OCT2,GENE ID:6582,ENSG00000112499,HGNC
HGNC:9213,POU2F2,OCT2,GENE ID:5452,ENSG00000028277,HGNC
HGNC:10967,SLC22A3,OCT3,GENE ID:6581,ENSG00000146477,HGNC
HGNC:9221,POU5F1,OCT3,GENE ID:5460,ENSG00000204531,HGNC
HGNC:8109,ODC1,ODC,GENE ID:4953,ENSG00000115758,HGNC
HGNC:12563,UMPS,ODC,GENE ID:7372,ENSG00000114491,HGNC
HGNC:14411,SLC25A21,ODC,GENE ID:89874,ENSG00000183032,HGNC
HGNC:16432,AZIN1,ODC1L,GENE ID:51582,ENSG00000155096,HGNC
HGNC:29957,AZIN2,ODC1L,GENE ID:113451,ENSG00000142920,HGNC
HGNC:20473,BRIP1,OF,GENE ID:83990,ENSG00000136492,HGNC
HGNC:11241,SPI1,OF,GENE ID:6688,ENSG00000066336,HGNC
HGNC:8347,OR5I1,OLF1,GENE ID:10798,ENSG00000167825,HGNC
HGNC:3126,EBF1,OLF1,GENE ID:1879,ENSG00000164330,HGNC
HGNC:8370,OR7A2P,OLF4p,GENE ID:390894,ENSG00000172148,HGNC
HGNC:8364,OR7A1P,OLF4p,GENE ID:390895,ENSG00000268834,HGNC
HGNC:21650,BMP8A,OP-2,GENE ID:353500,ENSG00000183682,HGNC
HGNC:1075,BMP8B,OP-2,GENE ID:656,ENSG00000116985,HGNC
HGNC:8381,OR7E10P,OR11-1,GENE ID:10823,ENSG00000254724,HGNC
HGNC:15304,OR7E126P,OR11-1,GENE ID:81176,ENSG00000254593,HGNC
HGNC:8458,OR7E8P,OR11-11a,GENE ID:346708,ENSG00000177400,HGNC
HGNC:8424,OR7E4P,OR11-11a,GENE ID:8585,ENSG00000255261,HGNC
HGNC:8370,OR7A2P,OR19-18,GENE ID:390894,ENSG00000172148,HGNC
HGNC:8374,OR7C2,OR19-18,GENE ID:26658,ENSG00000127529,HGNC
HGNC:21575,AHI1,ORF1,GENE ID:54806,ENSG00000135541,HGNC
HGNC:15486,NCKIPSD,ORF1,GENE ID:51517,ENSG00000213672,HGNC
HGNC:18340,WDR19,ORF26,GENE ID:57728,ENSG00000157796,HGNC
HGNC:10263,RP1,ORP1,GENE ID:6101,ENSG00000104237,HGNC
HGNC:16398,OSBPL1A,ORP1,GENE ID:114876,ENSG00000141447,HGNC
HGNC:6164,ITGBL1,OSCP,GENE ID:9358,ENSG00000198542,HGNC
HGNC:850,ATP5PO,OSCP,GENE ID:539,ENSG00000241837,HGNC
HGNC:2728,DDOST,OST,GENE ID:1650,ENSG00000244038,HGNC
HGNC:14576,MCF2L,OST,GENE ID:23263,ENSG00000126217,HGNC
HGNC:4849,HCRTR2,OX2R,GENE ID:3062,ENSG00000137252,HGNC
HGNC:24235,CD200R1,OX2R,GENE ID:131450,ENSG00000163606,HGNC
HGNC:29867,SLC22A20P,Oat6,GENE ID:440044,ENSG00000197847,HGNC
HGNC:18351,SHISA8,Orf26,GENE ID:440829,ENSG00000234965,HGNC
HGNC:10371,RPLP0,P0,GENE ID:6175,ENSG00000089157,HGNC
HGNC:7225,MPZ,P0,GENE ID:4359,ENSG00000158887,HGNC
HGNC:9360,PRF1,P1,GENE ID:5551,ENSG00000180644,HGNC
HGNC:10372,RPLP1,P1,GENE ID:6176,ENSG00000137818,HGNC
HGNC:14372,SCYL1,P105,GENE ID:57410,ENSG00000142186,HGNC
HGNC:14369,ENDOU,P11,GENE ID:8909,ENSG00000111405,HGNC
HGNC:10487,S100A10,P11,GENE ID:6281,ENSG00000197747,HGNC
HGNC:15608,NOLC1,P130,GENE ID:9221,ENSG00000166197,HGNC
HGNC:15879,CTNNBL1,P14,GENE ID:56259,ENSG00000132792,HGNC
HGNC:30096,SF3B6,P14,GENE ID:51639,ENSG00000115128,HGNC
HGNC:30327,RPP14,P14,GENE ID:11102,ENSG00000163684,HGNC
HGNC:10499,S100A9,P14,GENE ID:6280,ENSG00000163220,HGNC
HGNC:15913,NXT1,P15,GENE ID:29107,ENSG00000132661,HGNC
HGNC:1788,CDKN2B,P15,GENE ID:1030,ENSG00000147883,HGNC
HGNC:1910,CHAF1A,P150,GENE ID:10036,ENSG00000167670,HGNC
HGNC:12988,ZNF197,P18,GENE ID:10168,ENSG00000186448,HGNC
HGNC:6782,MAFK,P18,GENE ID:7975,ENSG00000198517,HGNC
HGNC:15488,IL23A,P19,GENE ID:51561,ENSG00000110944,HGNC
HGNC:10377,RPLP2,P2,GENE ID:6181,ENSG00000177600,HGNC
HGNC:11616,TCEAL1,P21,GENE ID:9338,ENSG00000172465,HGNC
HGNC:1784,CDKN1A,P21,GENE ID:1026,ENSG00000124762,HGNC
HGNC:18790,NSG1,P21,GENE ID:27065,ENSG00000168824,HGNC
HGNC:1709,CD9,P24,GENE ID:928,ENSG00000010278,HGNC
HGNC:5397,IFI27,P27,GENE ID:3429,ENSG00000165949,HGNC
HGNC:4430,GOSR1,P28,GENE ID:9527,ENSG00000108587,HGNC
HGNC:14353,DNALI1,P28,GENE ID:7802,ENSG00000163879,HGNC
HGNC:13312,GSTO1,P28,GENE ID:9446,ENSG00000148834,HGNC
HGNC:9495,PRTN3,P29,GENE ID:5657,ENSG00000196415,HGNC
HGNC:22979,SLC10A3,P3,GENE ID:8273,ENSG00000126903,HGNC
HGNC:857,ATP6V1E1,P31,GENE ID:529,ENSG00000131100,HGNC
HGNC:4657,GTF2H3,P34,GENE ID:2967,ENSG00000111358,HGNC
HGNC:3624,FCN2,P35,GENE ID:2220,ENSG00000160339,HGNC
HGNC:1707,CD8B,P37,GENE ID:926,ENSG00000172116,HGNC
HGNC:13724,ATP6V0D1,P39,GENE ID:9114,ENSG00000159720,HGNC
HGNC:1776,CDK5R2,P39,GENE ID:8941,ENSG00000171450,HGNC
HGNC:15531,EBNA1BP2,P40,GENE ID:10969,ENSG00000117395,HGNC
HGNC:6029,IL9,P40,GENE ID:3578,ENSG00000145839,HGNC
HGNC:682,ARHGEF2,P40,GENE ID:9181,ENSG00000116584,HGNC
HGNC:9565,PSMD7,P40,GENE ID:5713,ENSG00000103035,HGNC
HGNC:9070,PLEK,P47,GENE ID:5341,ENSG00000115956,HGNC
HGNC:10576,CLEC11A,P47,GENE ID:6320,ENSG00000105472,HGNC
HGNC:11343,ST13,P48,GENE ID:6767,ENSG00000100380,HGNC
HGNC:30168,PDIA6,P5,GENE ID:10130,ENSG00000143870,HGNC
HGNC:15607,ARHGEF7,P50,GENE ID:8874,ENSG00000102606,HGNC
