,HGNC_ID,gene_symbol,alias_symbol,NCBI Gene ID,ENSG_ID
471,1057,BLK,MGC10442,640.0,ENSG00000136573
472,10570,SERPINB4,"PI11, LEUPIN, SCCA-2, SCCA1",6318.0,ENSG00000206073
473,10571,SCD,"FADS5, SCD1",6319.0,ENSG00000099194
475,10573,SCEL,"FLJ21667, MGC22531",8796.0,ENSG00000136155
476,10575,SCG2,"CHGC, SGII, SN",7857.0,ENSG00000171951
477,10576,CLEC11A,"P47, LSLCL, CLECSF3",6320.0,ENSG00000105472
478,10577,STMN2,SCG10,11075.0,ENSG00000104435
479,1058,BLM,"BS, RECQL3, RECQ2",641.0,ENSG00000197299
482,10582,SCN10A,"NAV1.8, HPN3, SNS, PN3",6336.0,ENSG00000185313
483,10583,SCN11A,"NAV1.9, NAN, SNS-2",11280.0,ENSG00000168356
484,10585,SCN1A,"NAV1.1, GEFSP2, HBSCI, NAC1, SMEI",6323.0,ENSG00000144285
486,10588,SCN2A,"NAV1.2, HBSCII, HBSCI",6326.0,ENSG00000136531
488,1059,BLMH,BH,642.0,ENSG00000108578
489,10590,SCN3A,NAV1.3,6328.0,ENSG00000153253
490,10591,SCN4A,"NAV1.4, HYPP, SKM1",6329.0,ENSG00000007314
491,10592,SCN4B,LQT10,6330.0,ENSG00000177098
492,10593,SCN5A,"NAV1.5, LQT3, HB1, HBBD, PFHB1, IVF, HB2, HH1, SSS1, CDCD2, CMPD2, ICCD",6331.0,ENSG00000183873
493,10594,SCN7A,"NAV2.1, NAV2.2, NAG",6332.0,ENSG00000136546
494,10596,SCN8A,"NAV1.6, NACH6, PN4, CERIII, CIAT",6334.0,ENSG00000196876
495,10597,SCN9A,"NAV1.7, PN1, NE-NA, NENA, ETHA",6335.0,ENSG00000169432
496,10599,SCNN1A,ENACALPHA,6337.0,ENSG00000111319
497,1060,CXCR5,"MDR15, CD185",643.0,ENSG00000160683
498,10600,SCNN1B,ENACBETA,6338.0,ENSG00000168447
499,10601,SCNN1D,"ENACDELTA, DNACH",6339.0,ENSG00000162572
500,10602,SCNN1G,"ENACGAMMA, SCNEG",6340.0,ENSG00000166828
502,10604,SCO2,SCO1L,9997.0,ENSG00000284194
506,10609,CCL1,"I-309, TCA3, P500, SISE",6346.0,ENSG00000108702
507,10610,CCL11,"EOTAXIN, MGC22554",6356.0,ENSG00000172156
508,10611,CCL13,"MCP-4, NCC-1, SCYL1, CKB10, MGC17134",6357.0,ENSG00000181374
509,10612,CCL14,"HCC-1, HCC-3, NCC-2, SCYL2, CKB1, MCIF",6358.0,ENSG00000276409
510,10613,CCL15,"HCC-2, NCC-3, SCYL3, MIP-5, LKN-1, MIP-1D, HMRP-2B",6359.0,ENSG00000275718
511,10614,CCL16,"NCC-4, SCYL4, LEC, HCC-4, LMC, LCC-1, CKB12, MTN-1",6360.0,ENSG00000275152
512,10615,CCL17,"TARC, ABCD-2",6361.0,ENSG00000102970
513,10616,CCL18,"DC-CK1, PARC, AMAC-1, DCCK1, MIP-4, CKB7",6362.0,ENSG00000275385
514,10617,CCL19,"ELC, MIP-3B, EXODUS-3, CKB11",6363.0,ENSG00000172724
515,10618,CCL2,"MCP1, MCP-1, MCAF, SMC-CF, GDCF-2, HC11, MGC9434",6347.0,ENSG00000108691
516,10619,CCL20,"LARC, MIP-3A, EXODUS-1, ST38, CKB4",6364.0,ENSG00000115009
517,1062,BLVRA,"BVRA, BVRALPHA",644.0,ENSG00000106605
518,10620,CCL21,"SLC, EXODUS-2, TCA4, CKB9, 6CKINE, ECL",6366.0,ENSG00000137077
519,10621,CCL22,"MDC, STCP-1, ABCD-1, DC/B-CK, A-152E5.1, MGC34554",6367.0,ENSG00000102962
520,10622,CCL23,"CKB-8, MPIF-1, MIP-3, CKB8",6368.0,ENSG00000274736
521,10623,CCL24,"CKB-6, MPIF-2, EOTAXIN-2, MPIF2",6369.0,ENSG00000106178
522,10624,CCL25,"TECK, CKB15",6370.0,ENSG00000131142
523,10625,CCL26,"MIP-4ALPHA, EOTAXIN-3, IMAC, MIP-4A, TSC-1",10344.0,ENSG00000006606
524,10626,CCL27,"ALP, ILC, CTACK, SKINKINE, ESKINE, PESKY, CTAK",10850.0,ENSG00000213927
525,10627,CCL3,"G0S19-1, LD78ALPHA, MIP-1-ALPHA, LD78, SCI",6348.0,ENSG00000277632
526,10628,CCL3L1,"G0S19-2, LD78BETA",6349.0,ENSG00000277796
527,10629,CCL3P1,LD78GAMMA,390788.0,
528,1063,BLVRB,SDR43U1,645.0,ENSG00000090013
529,10630,CCL4,"MIP-1-BETA, ACT-2, AT744.1",6351.0,ENSG00000275302
530,10631,CCL4L1,"AT744.2, LAG-1",388372.0,
531,10632,CCL5,"RANTES, SISD, TCP228, MGC17164",6352.0,ENSG00000271503
532,10634,CCL7,"MCP-3, NC28, FIC, MARC, MCP3",6354.0,ENSG00000108688
533,10635,CCL8,"MCP-2, HC14",6355.0,ENSG00000108700
534,10637,CXCL10,"IFI10, IP-10, CRG-2, MOB-1, C7, GIP-10",3627.0,ENSG00000169245
535,10638,CXCL11,"H174, B-R1, I-TAC, IP-9",6373.0,ENSG00000169248
536,10639,CXCL13,"BLC, BCA-1, BLR1L, ANGIE, ANGIE2",10563.0,ENSG00000156234
537,10640,CXCL14,"BRAK, NJAC, BOLEKINE, KEC, MIP-2G, BMAC, KS1",9547.0,ENSG00000145824
538,10641,CXCL1P1,"MGSAP, GROP, GRO1P",50612.0,ENSG00000250339
539,10642,CXCL5,ENA-78,6374.0,ENSG00000163735
540,10643,CXCL6,"GCP-2, CKA-3",6372.0,ENSG00000124875
541,10645,XCL1,"LPTN, ATAC, SCM-1A, SCM-1",6375.0,ENSG00000143184
542,10646,XCL2,SCM-1B,6846.0,ENSG00000143185
543,10647,CX3CL1,"NTN, C3XKINE, ABCD-3, CXC3C, CXC3",6376.0,ENSG00000006210
544,10648,AIMP1,"EMAPII, EMAP-2, P43",9255.0,ENSG00000164022
545,1065,BLZF1,JEM-1,8548.0,ENSG00000117475
546,10658,SDC1,"CD138, SYNDECAN, SYND1",6382.0,ENSG00000115884
547,10659,SDC2,"FIBROGLYCAN, SYND2, CD362",6383.0,ENSG00000169439
548,1066,BMI1,RNF51,648.0,ENSG00000168283
549,10660,SDC3,"N-SYNDECAN, SYND3",9672.0,ENSG00000162512
550,10661,SDC4,"SYND4, AMPHIGLYCAN, RYUDOCAN",6385.0,ENSG00000124145
551,10662,SDCBP,"SYCL, MDA-9, SDCBP1",6386.0,ENSG00000137575
552,10663,NEMF,"NY-CO-1, FLJ10051, RQC2",9147.0,ENSG00000165525
553,10664,CWC27,"NY-CO-10, SDCCAG-10",10283.0,ENSG00000153015
554,10665,UTP14A,"NY-CO-16, UTP14",10813.0,ENSG00000156697
555,10666,STARD10,"NY-CO-28, CGI-52, PCTP2",10809.0,ENSG00000214530
556,10667,ENTR1,NY-CO-3,10807.0,ENSG00000165689
557,10668,NOXA1,"NY-CO-31, FLJ25475",10811.0,ENSG00000188747
558,10669,TSHZ1,"NY-CO-33, TSH1",10194.0,ENSG00000179981
559,1067,BMP1,BMP-1,649.0,ENSG00000168487
560,10671,SDCCAG8,"NY-CO-8, CCCAP, SLSN7, NPHP10, BBS16",10806.0,ENSG00000054282
561,10672,CXCL12,"SCYB12, SDF-1A, SDF-1B, PBSF, TLSF-A, TLSF-B, TPAR1",6387.0,ENSG00000107562
563,10676,SDF2L1,"AP000553.C22.4, OTTHUMT00000075032",23753.0,ENSG00000128228
564,1068,BMP15,GDF9B,9210.0,ENSG00000130385
565,10680,SDHA,"FP, SDHF",6389.0,ENSG00000073578
567,10682,SDHC,"CYB560, CYBL",6391.0,ENSG00000143252
568,10683,SDHD,CYBS,6392.0,ENSG00000204370
576,10690,CAVIN2,"SDR, PS-P68, CAVIN-2",8436.0,ENSG00000168497
577,10691,SDS,SDH,10993.0,ENSG00000135094
578,10696,EXOC5,"SEC10, SEC10P",10640.0,ENSG00000070367
579,10697,SEC13,"SEC13R, NPP-20",6396.0,ENSG00000157020
580,10698,SEC14L1,PRELID4A,6397.0,ENSG00000129657
581,10699,SEC14L2,"TAP, SPF, KIAA1186, KIAA1658, TAP1",23541.0,ENSG00000100003
583,10700,SEC22B,ERS-24,9554.0,ENSG00000265808
585,10702,SEC23B,"CDA-II, CDAII, HEMPAS",10483.0,ENSG00000101310
588,10705,SEC24C,KIAA0079,9632.0,ENSG00000176986
589,10706,SEC24D,KIAA0755,9871.0,ENSG00000150961
590,10707,SECTM1,K12,6398.0,ENSG00000141574
592,10710,TRAPPC2B,"SEDLP1, MIP-2A",10597.0,ENSG00000256060
599,10717,SEL1L,"IBD2, SEL1L1, HRD3",6400.0,ENSG00000071537
600,10718,SELE,"ESEL, CD62E",6401.0,ENSG00000007908
601,10719,SELENBP1,"HSP56, HSBP, LPSB",8991.0,ENSG00000143416
603,10720,SELL,"LSEL, LAM1, LAM-1, HLHRC, LEU-8, LYAM-1, PLNHR, CD62L",6402.0,ENSG00000188404
604,10721,SELP,"CD62, PSEL, PADGEM, GMP140, CD62P",6403.0,ENSG00000174175
605,10722,SELPLG,"PSGL-1, CD162",6404.0,ENSG00000110876
606,10723,SEMA3A,"SEMA1, SEMD, COLL-1, HSEMA-I",10371.0,ENSG00000075213
607,10724,SEMA3B,"SEMA, SEMAV, LUCA-1, SEMA5",7869.0,ENSG00000012171
608,10725,SEMA3C,SEME,10512.0,ENSG00000075223
609,10726,SEMA3D,"COLL-2, SEMA-Z2",223117.0,ENSG00000153993
610,10727,SEMA3E,"M-SEMAK, KIAA0331, COLL-5",9723.0,ENSG00000170381
611,10728,SEMA3F,"SEMAK, SEMA4",6405.0,ENSG00000001617
612,10729,SEMA4A,"SEMB, FLJ12287, CORD10",64218.0,ENSG00000196189
613,1073,BMP6,VGR1,654.0,ENSG00000153162
614,10730,SEMA4B,"SEMC, KIAA1745, MGC131831",10509.0,ENSG00000185033
615,10731,SEMA4C,"SEMACL1, SEMAF",54910.0,ENSG00000168758
616,10732,SEMA4D,"CD100, COLL-4, FLJ39737",10507.0,ENSG00000187764
617,10734,SEMA4F,SEMAW,10505.0,ENSG00000135622
618,10735,SEMA4G,"FLJ20590, KIAA1619",57715.0,ENSG00000095539
619,10736,SEMA5A,SEMF,9037.0,ENSG00000112902
620,10737,SEMA5B,"SEMG, KIAA1445, FLJ10372",54437.0,ENSG00000082684
621,10738,SEMA6A,"KIAA1368, SEMA6A1, SEMA, HT018",57556.0,ENSG00000092421
622,10739,SEMA6B,"SEMAZ, SEMA-VIB, SEM-SEMA-Z",10501.0,ENSG00000167680
623,1074,BMP7,OP-1,655.0,ENSG00000101144
624,10740,SEMA6C,"KIAA1869, SEMA-Y",10500.0,ENSG00000143434
625,10741,SEMA7A,"H-SEMA-L, CD108",8482.0,ENSG00000138623
626,10742,SEMG1,CT103,6406.0,ENSG00000124233
627,10743,SEMG2,SGII,6407.0,ENSG00000124157
628,1075,BMP8B,OP-2,656.0,ENSG00000116985
630,10751,SELENOP,"SEP, SELP, SEPP",6414.0,ENSG00000250722
631,10752,SELENOW,SELW,6415.0,ENSG00000178980
633,10755,SERF1A,"H4F5, 4F5, FAM2A, SMAM1",8293.0,ENSG00000172058
634,10756,SERF1B,"FAM2B, H4F5C",728492.0,ENSG00000205572
635,10757,SERF2,"FAM2C, HERO7, 4F5REL, H4F5REL, HST17089",10169.0,ENSG00000140264
636,10759,SERP1,"RAMP4, FLJ43424",27230.0,ENSG00000120742
637,1076,BMPR1A,"ALK3, CD292",657.0,ENSG00000107779
638,10760,SET,"PHAPII, 2PP2A, IPP2A2, TAF-IBETA, IGAAD, TAF-I",6418.0,ENSG00000119335
639,10761,SETDB1,"KG1T, KIAA0067, ESET, KMT1E, TDRD21",9869.0,ENSG00000143379
640,10762,SETMAR,METNASE,6419.0,ENSG00000170364
641,10763,SEZ6L,SEZ6L1,23544.0,ENSG00000100095
642,10765,SF3A1,"SF3A120, SAP114, PRPF21, PRP21",10291.0,ENSG00000099995
643,10766,SF3A2,"SF3A66, SAP62, PRPF11, PRP11",8175.0,ENSG00000104897
644,10767,SF3A3,"SF3A60, SAP61, PRP9, PRPF9",10946.0,ENSG00000183431
645,10768,SF3B1,"SAP155, SF3B155, PRPF10, PRP10, HSH155",23451.0,ENSG00000115524
646,10769,SF3B2,"SAP145, SF3B1, CUS1, SF3B145",10992.0,ENSG00000087365
647,1077,BMPR1B,"ALK6, CDW293",658.0,ENSG00000138696
648,10770,SF3B3,"SAP130, SF3B130, RSE1, KIAA0017",23450.0,ENSG00000189091
649,10771,SF3B4,"SAP49, SF3B49, HSH49",10262.0,ENSG00000143368
650,10773,SFN,YWHAS,2810.0,ENSG00000175793
651,10774,SFPQ,"PSF, PPP1R140",6421.0,ENSG00000116560
653,10776,SFRP1,"SARP2, FRP, FRP-1",6422.0,ENSG00000104332
654,10777,SFRP2,"SARP1, SDF-5, FRP-2",6423.0,ENSG00000145423
655,10778,SFRP4,"FRPHE, FRP-4, FRPHE, FRZB-2",6424.0,ENSG00000106483
656,10779,SFRP5,SARP3,6425.0,ENSG00000120057
657,1078,BMPR2,"BRK-3, T-ALK, BMPR3, BMPR-II",659.0,ENSG00000204217
658,10780,SRSF1,"ASF, SF2, SRP30A, SF2P33, MGC5228",6426.0,ENSG00000136450
659,10781,TRA2B,"HTRA2-BETA, PPP1R156",6434.0,ENSG00000136527
660,10782,SRSF11,"P54, NET2",9295.0,ENSG00000116754
661,10783,SRSF2,"SC-35, SC35, PR264, SFRS2A",6427.0,ENSG00000161547
662,10784,SCAF11,"SIP1, SRRP129, CASP11",9169.0,ENSG00000139218
663,10785,SRSF3,SRP20,6428.0,ENSG00000112081
664,10786,SRSF4,SRP75,6429.0,ENSG00000116350
665,10787,SRSF5,"SRP40, HRS",6430.0,ENSG00000100650
666,10788,SRSF6,"SRP55, B52",6431.0,ENSG00000124193
667,10789,SRSF7,"9G8, ZCRB2, HSSG1, AAG3, RBM37, ZCCHC20",6432.0,ENSG00000115875
668,1079,BMX,"ETK, PSCTK3",660.0,ENSG00000102010
669,10790,SFSWAP,SWAP,6433.0,ENSG00000061936
670,10791,SRSF9,SRP30C,8683.0,ENSG00000111786
672,10798,SFTPA1,"SP-A, SP-A1, COLEC4",653509.0,ENSG00000122852
673,10799,SFTPA2,"SP-A2, COLEC5",729238.0,ENSG00000185303
675,1080,POLR3D,"TSBN51, RPC4, C53",661.0,ENSG00000168495
676,10800,SFTPA3P,COLEC6,100288405.0,ENSG00000225827
677,10801,SFTPB,SP-B,6439.0,ENSG00000168878
678,10802,SFTPC,"SP-C, PSP-C, SMDP2, BRICD6",6440.0,ENSG00000168484
679,10803,SFTPD,"SP-D, COLEC7",6441.0,ENSG00000133661
680,10805,SGCA,"SCARMD1, LGMD2D, ADHALIN, DMDA2, A2",6442.0,ENSG00000108823
681,10806,SGCB,"SGC, A3B",6443.0,ENSG00000163069
682,10807,SGCD,"DAGD, LGMD2F, CMD1L",6444.0,ENSG00000170624
684,10809,SGCG,"SCARMD2, DAGA4, SCG3, DMDA, TYPE, A4, MGC130048",6445.0,ENSG00000102683
685,1081,BNC1,"HST19447, BN1, BSN1",646.0,ENSG00000169594
688,10816,SCG5,"7B2, SGV",6447.0,ENSG00000166922
689,10817,SGPL1,SPL,8879.0,ENSG00000166224
690,10818,SGSH,"HSS, MPS3A, SFMD",6448.0,ENSG00000181523
691,10819,SGTA,"UBP, SGT1, VPU, HSGT, ALPHASGT",6449.0,ENSG00000104969
692,1082,BNIP1,"NIP1, SEC20",662.0,ENSG00000113734
693,10820,SH2D1A,"XLP, MTCP1, DSHP, XLPD, EBVS, SAP",4068.0,ENSG00000183918
694,10821,SH2D2A,"TSAD, F2771",9047.0,ENSG00000027869
695,10822,SH3BGR,21-GARP,6450.0,ENSG00000185437
696,10823,SH3BGRL,MGC117402,6451.0,ENSG00000131171
697,10824,SH3BP1,ARHGAP43,23616.0,ENSG00000100092
698,10825,SH3BP2,"RES4-23, CRBM",6452.0,ENSG00000087266
700,10827,SH3BP5,SAB,9467.0,ENSG00000131370
701,1083,BNIP2,"NIP2, BNIP-2",663.0,ENSG00000140299
702,10830,SH3GL1,"SH3P8, SH3D2B, CNSA1, EEN, MGC111371",6455.0,ENSG00000141985
703,10831,SH3GL2,"SH3P4, SH3D2A, CNSA2, EEN-B1",6456.0,ENSG00000107295
704,10832,SH3GL3,"SH3D2C, SH3P13, CNSA3, EEN-B2, HST19371",6457.0,ENSG00000140600
705,10833,SH3GLB1,"CGI-61, KIAA0491, BIF-1, PPP1R70",51100.0,ENSG00000097033
706,10834,SH3GLB2,KIAA1848,56904.0,ENSG00000148341
707,10835,SH3GL1P1,CNSA-P1,6458.0,ENSG00000266777
708,10836,SH3GL1P2,CNSA-P2,6459.0,ENSG00000264943
709,10837,SH3GL1P3,CNSA-P3,727736.0,ENSG00000267352
711,10839,SHBG,"ABP, TEBG, MGC126834, MGC138391",6462.0,ENSG00000129214
712,1084,BNIP3,"NIP3, HABON",664.0,ENSG00000176171
713,10840,SHC1,"P66, SHCA",6464.0,ENSG00000160691
716,10845,SEM1,"DSS1, SHFDG1, ECD, SHSF1, FLJ42280, PSMD15",7979.0,ENSG00000127922
717,10847,FBXW4,"FBW4, DACTYLIN",6468.0,ENSG00000107829
718,10848,SHH,"HHG1, SMMCI, TPT, TPTPS, MCOPCB5",6469.0,ENSG00000164690
719,1085,BNIP3L,"NIX, BNIP3A",665.0,ENSG00000104765
720,10850,SHMT1,"CSHMT, SHMT, MGC15229, MGC24556",6470.0,ENSG00000176974
721,10851,SHMT1P1,SHMT-PS1,6471.0,ENSG00000224751
722,10852,SHMT2,MSHMT,6472.0,ENSG00000182199
723,10853,SHOX,"PHOG, GCFX, SS, SHOXY, SHOX1",6473.0,ENSG00000185960
724,10854,SHOX2,"SHOT, OG12X, OG12",6474.0,ENSG00000168779
726,10857,SIAH1,HSIAH1,6477.0,ENSG00000196470
728,10860,ST6GAL1,CDW75,6480.0,ENSG00000073849
729,10861,ST6GAL2,"KIAA1877, ST6GALII",84620.0,ENSG00000144057
730,10862,ST3GAL1,"ST3O, SIATFL, ST3GALA.1",6482.0,ENSG00000008513
731,10863,ST3GAL2,"ST3GALII, ST3GALA.2",6483.0,ENSG00000157350
732,10864,ST3GAL4,"STZ, SAT3, FLJ11867",6484.0,ENSG00000110080
734,10867,ST6GALNAC2,"ST6GALNAII, STHM",10610.0,ENSG00000070731
736,1087,BOK,"BCL2L9, BOKL, MGC4631",666.0,ENSG00000176720
737,10870,ST8SIA2,"STX, ST8SIA-II, HST19690",8128.0,ENSG00000140557
738,10871,ST8SIA4,"PST, PST1",7903.0,ENSG00000113532
739,10872,ST3GAL5,"ST3GALV, SIATGM3S",8869.0,ENSG00000115525
740,10874,SIGLEC5,"OB-BP2, SIGLEC-5, CD170",8778.0,ENSG00000105501
741,10875,SIGLEC6,"OB-BP1, SIGLEC-6, CD327",946.0,ENSG00000105492
742,10876,SIGLEC7,"SIGLEC-7, P75/AIRM1, QA79, CD328",27036.0,ENSG00000168995
743,10877,SIGLEC8,"SIGLEC-8, SAF2, SIGLEC8L, MGC59785",27181.0,ENSG00000105366
744,10878,SIGLEC9,CD329,27180.0,ENSG00000129450
745,10879,STIL,MCPH7,6491.0,ENSG00000123473
746,10880,PMEL,"D12S53E, SI, PMEL17, GP100, HMB-45, ME20, HMB45",6490.0,ENSG00000185664
747,10882,SIM1,BHLHE14,6492.0,ENSG00000112246
748,10883,SIM2,"MGC119447, BHLHE15",6493.0,ENSG00000159263
750,10885,SIPA1,SPA1,6494.0,ENSG00000213445
755,10890,SIX4,AREC3,51804.0,ENSG00000100625
757,10892,SIX6,SIX9,4990.0,ENSG00000184302
758,10894,PRMT5,SKB1HS,10419.0,ENSG00000100462
759,10895,VPS4B,"VPS4-2, SKD1B",9525.0,ENSG00000119541
761,10897,SKIL,"SNO, SNON, SNOA",6498.0,ENSG00000136603
762,10898,SKIC2,"HLP, DDX13, SKI2W, 170A, SKIV2L1, SKI2",6499.0,ENSG00000204351
763,10899,SKP1,"EMC19, OCP2, TCEB1L, MGC34403, OCP-II, P19A",6500.0,ENSG00000113558
764,1090,DST,"BP240, KIAA0728, FLJ21489, FLJ13425, FLJ32235, FLJ30627, CATX-15, BPA, MACF2",667.0,ENSG00000151914
765,10900,SKP1P2,P19B,728622.0,ENSG00000256211
766,10901,SKP2,"FBXL1, FBL1, P45",6502.0,ENSG00000145604
767,10902,SLA,"SLA1, SLAP-1, HSLAP, SLAP",6503.0,ENSG00000155926
768,10903,SLAMF1,"CD150, IPO-3, IPO3",6504.0,ENSG00000117090
769,10904,SLBP,HBP,7884.0,ENSG00000163950
770,10905,SLC10A1,"NTCP, NTCP1",6554.0,ENSG00000100652
771,10906,SLC10A2,"NTCP2, IBAT",6555.0,ENSG00000125255
773,10908,SLC11A2,"DCT1, DMT1, DMT-1, FLJ37416",4891.0,ENSG00000110911
774,10909,SLC40A1,"MTP1, IREG1, FPN1, HFE4, FPN",30061.0,ENSG00000138449
775,10910,SLC12A1,"NKCC2, CCC2, BSC1, BSC, BSC-1",6557.0,ENSG00000074803
776,10911,SLC12A2,"NKCC1, BSC2, BSC-2, PPP1R141, CCC1",6558.0,ENSG00000064651
777,10912,SLC12A3,"NCCT, NCC, TSC",6559.0,ENSG00000070915
778,10913,SLC12A4,KCC1,6560.0,ENSG00000124067
779,10914,SLC12A6,"KCC3A, KCC3B",9990.0,ENSG00000140199
780,10915,SLC12A7,"KCC4, DKFZP434F076",10723.0,ENSG00000113504
781,10916,SLC13A1,"NASI-1, NAS1",6561.0,ENSG00000081800
782,10917,SLC13A2,NADC-1,9058.0,ENSG00000007216
783,10918,SLC14A1,"HST1341, RACH1, RACH2",6563.0,ENSG00000141469
784,10919,SLC14A2,"HUT2, UT2",8170.0,ENSG00000132874
785,1092,FOXL2,BPES1,668.0,ENSG00000183770
786,10920,SLC15A1,"PEPT1, HPECT1, HPEPT1",6564.0,ENSG00000088386
787,10921,SLC15A2,PEPT2,6565.0,ENSG00000163406
788,10922,SLC16A1,"MCT, MCT1",6566.0,ENSG00000155380
789,10923,SLC16A2,"XPCT, MCT8, MCT7, DXS128E",6567.0,ENSG00000147100
790,10924,SLC16A3,"MCT3, MCT4",9123.0,ENSG00000141526
791,10925,SLC16A4,"MCT4, MCT5",9122.0,ENSG00000168679
792,10926,SLC16A5,"MCT5, MCT6",9121.0,ENSG00000170190
793,10927,SLC16A6,"MCT6, MCT7",9120.0,ENSG00000108932
794,10928,SLC16A7,MCT2,9194.0,ENSG00000118596
795,10929,SLC17A1,NAPI-1,6568.0,ENSG00000124568
797,10930,SLC17A2,NPT3,10246.0,ENSG00000112337
798,10931,SLC17A3,NPT4,10786.0,ENSG00000124564
799,10932,SLC17A4,KIAA2138,10050.0,ENSG00000146039
800,10933,SLC17A5,"AST, SD, ISSD, NSD, SIALIN, SLD",26503.0,ENSG00000119899
801,10934,SLC18A1,CGAT,6570.0,ENSG00000036565
802,10935,SLC18A2,"SVMT, SVAT, VAT2",6571.0,ENSG00000165646
803,10936,SLC18A3,VACHT,6572.0,ENSG00000187714
804,10937,SLC19A1,"FOLT, RFC1, IFC-1, RFC, HRFC, RFT-1",6573.0,ENSG00000173638
805,10938,SLC19A2,"THTR1, THT1",10560.0,ENSG00000117479
806,10939,SLC1A1,"EAAC1, EAAT3, HEAAC1",6505.0,ENSG00000106688
807,1094,BPHL,"BPH-RP, VACVASE",670.0,ENSG00000137274
808,10940,SLC1A2,"GLT-1, GLT1, EAAT2, HBGT",6506.0,ENSG00000110436
809,10941,SLC1A3,"EAAT1, GLAST, EA6, GLAST1, GLAST-1",6507.0,ENSG00000079215
810,10942,SLC1A4,"SATT, ASCT1, ASCT-1",6509.0,ENSG00000115902
811,10943,SLC1A5,"AAAT, ASCT2",6510.0,ENSG00000105281
812,10944,SLC1A6,EAAT4,6511.0,ENSG00000105143
813,10945,SLC1A7,EAAT5,6512.0,ENSG00000162383
814,10946,SLC20A1,"PIT-1, GLVR-1, PIT1",6574.0,ENSG00000144136
815,10947,SLC20A2,"PIT-2, GLVR-2, RAM-1, PIT2",6575.0,ENSG00000168575
816,1095,BPI,BPIFD1,671.0,ENSG00000101425
817,10952,SLCO3A1,"OATP-D, OATP3A1",28232.0,ENSG00000176463
818,10953,SLCO4A1,"OATP-E, OATP4A1",28231.0,ENSG00000101187
819,10955,SLCO2A1,"PGT, OATP2A1",6578.0,ENSG00000174640
820,10956,SLCO1A2,"OATP, OATP1A2, OATP-A",6579.0,ENSG00000084453
821,10959,SLCO1B1,"OATP-C, LST-1, OATP1B1",10599.0,ENSG00000134538
823,10961,SLCO1B3,"OATP8, OATP1B3",28234.0,ENSG00000111700
824,10962,SLCO2B1,"OATP-B, OATP2B1",11309.0,ENSG00000137491
825,10963,SLC22A1,OCT1,6580.0,ENSG00000175003
826,10964,SLC67A1,"BWR1A, TSSC5, ITM",5002.0,ENSG00000110628
827,10965,SLC67A1-AS,"BWR1B, P27-BWR1B, SLC22A18-AS1",5003.0,ENSG00000254827
828,10966,SLC22A2,OCT2,6582.0,ENSG00000112499
829,10967,SLC22A3,"OCT3, EMT",6581.0,ENSG00000146477
830,10968,SLC22A4,"OCTN1, MGC34546",6583.0,ENSG00000197208
831,10969,SLC22A5,"OCTN2, SCD",6584.0,ENSG00000197375
832,1097,BRAF,"BRAF1, BRAF-1",673.0,ENSG00000157764
833,10970,SLC22A6,"ROAT1, PAHT, OAT1",9356.0,ENSG00000197901
834,10971,SLC22A7,"NLT, OAT2",10864.0,ENSG00000137204
835,10972,SLC22A8,OAT3,9376.0,ENSG00000149452
836,10973,SLC23A2,"SVCT2, KIAA0238, YSPL2",9962.0,ENSG00000089057
837,10974,SLC23A1,"YSPL3, SVCT1",9963.0,ENSG00000170482
838,10975,SLC24A1,"NCKX1, NCKX, RODX, KIAA0702, HST17412, CSNB1D",9187.0,ENSG00000074621
839,10976,SLC24A2,NCKX2,25769.0,ENSG00000155886
841,10978,SLC24A4,NCKX4,123041.0,ENSG00000140090
842,10979,SLC25A1,"CTP, CIC",6576.0,ENSG00000100075
844,10981,SLC25A11,OGC,8402.0,ENSG00000108528
845,10982,SLC25A12,"ARALAR, ARALAR1, AGC1",8604.0,ENSG00000115840
846,10983,SLC25A13,"CITRIN, ARALAR2",10165.0,ENSG00000004864
847,10984,SLC25A14,"BMCP1, UCP5",9016.0,ENSG00000102078
848,10985,SLC25A15,"ORC1, LNC-HC, D13S327",10166.0,ENSG00000102743
849,10986,SLC25A16,"GDA, D10S105E, HGT.1, ML7",8034.0,ENSG00000122912
850,10987,SLC25A17,PMP34,10478.0,ENSG00000100372
852,10989,SLC25A3,"PIC, PTP",5250.0,ENSG00000075415
853,1099,BRAP,"BRAP2, RNF52, IMP",8315.0,ENSG00000089234
854,10990,SLC25A4,"T1, AAC1",291.0,ENSG00000151729
855,10991,SLC25A5,"T2, 2F1, T3",292.0,ENSG00000005022
856,10992,SLC25A6,"ANT3Y, MGC17525",293.0,ENSG00000169100
857,10993,SLC26A1,"SAT-1, EDM4",10861.0,ENSG00000145217
858,10994,SLC26A2,DTDST,1836.0,ENSG00000155850
859,10995,SLC27A1,"FATP1, FATP, MGC71751, FLJ00336, ACSVL5",376497.0,ENSG00000130304
860,10996,SLC27A2,"FATP2, HFACVL1, VLACS, VLCS, HST17226, ACSVL1",11001.0,ENSG00000140284
861,10997,SLC27A3,"FATP3, MGC4365, ACSVL3",11000.0,ENSG00000143554
862,10998,SLC27A4,"FATP4, ACSVL4, FATP-4",10999.0,ENSG00000167114
863,10999,SLC27A5,"FATP5, VLACSR, VLCS-H2, VLCSH2, FACVL3, FLJ22987, ACSVL6, ACSB",10998.0,ENSG00000083807
