gene_symbol,ENSG_ID,alias_symbol,source
DIRAS1,ENSG00000176490, RIG,HGNC
RIGI,ENSG00000107201, RIG1,HGNC
PLAAT4,ENSG00000133321, RIG1,HGNC
HSD17B8,ENSG00000204228, RING2,HGNC
RNF2,ENSG00000121481, RING2,HGNC
SLC39A7,ENSG00000112473, RING5,HGNC
RNF5,ENSG00000204308, RING5,HGNC
DGCR5,ENSG00000273032, RIP,HGNC
RPAIN,ENSG00000129197, RIP,HGNC
RALBP1,ENSG00000017797, RIP,HGNC
RALBP1,ENSG00000017797, RIP1,HGNC
RIPK1,ENSG00000137275, RIP1,HGNC
UQCRFS1,ENSG00000169021, RIP1,HGNC
RIPK2,ENSG00000104312, RIP2,HGNC
ARHGEF28,ENSG00000214944, RIP2,HGNC
RAB5IF,ENSG00000101084, RIP5,HGNC
DSTYK,ENSG00000133059, RIP5,HGNC
RMND1,ENSG00000155906, RMD1,HGNC
RMDN1,ENSG00000176623, RMD1,HGNC
ZNF362,ENSG00000160094, RN,HGNC
U2AF1,ENSG00000160201, RN,HGNC
STK19,ENSG00000204344, RP1,HGNC
TMEM184B-AS1,ENSG00000235246, RP1,HGNC
ZBTB18,ENSG00000179456, RP58,HGNC
ZNF513,ENSG00000163795, RP58,HGNC
MT-TS2,ENSG00000210184, RP8,HGNC
PDCD2,ENSG00000071994, RP8,HGNC
POP7,ENSG00000172336, RPP2,HGNC
RPLP2,ENSG00000177600, RPP2,HGNC
PSMC6,ENSG00000100519, RPT5,HGNC
PSMC3,ENSG00000165916, RPT5,HGNC
NOL12,ENSG00000273899, RRP17,HGNC
RASL10B,ENSG00000270885, RRP17,HGNC
SMARCD2,ENSG00000108604, Rsc6p,HGNC
SMARCD3,ENSG00000082014, Rsc6p,HGNC
SMARCD1,ENSG00000066117, Rsc6p,HGNC
SMARCC2,ENSG00000139613, Rsc8,HGNC
SMARCC1,ENSG00000173473, Rsc8,HGNC
THRSP,ENSG00000151365, S14,HGNC
RPS14,ENSG00000164587, S14,HGNC
PPP6R2,ENSG00000100239, SAP190,HGNC
PPP6R3,ENSG00000110075, SAP190,HGNC
NUSAP1,ENSG00000137804, SAPL,HGNC
PPP6R3,ENSG00000110075, SAPL,HGNC
ST3GAL4,ENSG00000110080, SAT3,HGNC
SIAT5,, SAT3,HGNC
CENPJ,ENSG00000151849, SCKL4,HGNC
PCNT,ENSG00000160299, SCKL4,HGNC
SYCP1,ENSG00000198765, SCP1,HGNC
CTDSP1,ENSG00000144579, SCP1,HGNC
SEPTIN8,ENSG00000164402, SEP2,HGNC
SEPTIN6,ENSG00000125354, SEP2,HGNC
PHETA1,ENSG00000198324, SES1,HGNC
CES1,ENSG00000198848, SES1,HGNC
POLR3E,ENSG00000058600, SIN,HGNC
EFS,ENSG00000100842, SIN,HGNC
TSACC,ENSG00000163467, SIP,HGNC
KANK2,ENSG00000197256, SIP,HGNC
TP53INP1,ENSG00000164938, SIP,HGNC
TAF1A,ENSG00000143498, SL1,HGNC
TAF1B,ENSG00000115750, SL1,HGNC
TAF1C,ENSG00000103168, SL1,HGNC
FAM169A,ENSG00000198780, SLAP,HGNC
SLA,ENSG00000155926, SLAP,HGNC
SMN1,ENSG00000172062, SMA3,HGNC
GUSBP14,ENSG00000253816, SMA3,HGNC
TMTC3,ENSG00000139324, SMILE,HGNC
CREBZF,ENSG00000137504, SMILE,HGNC
SMARCA2,ENSG00000080503, SNF2,HGNC
SMARCA4,ENSG00000127616, SNF2,HGNC
RNPC3,ENSG00000185946, SNRNP65,HGNC
USP39,ENSG00000168883, SNRNP65,HGNC
SPCS3,ENSG00000129128, SPC3,HGNC
PCSK1,ENSG00000175426, SPC3,HGNC
PBK,ENSG00000168078, SPK,HGNC
SYMPK,ENSG00000125755, SPK,HGNC
SHOX,ENSG00000185960, SS,HGNC
GYPB,ENSG00000250361, SS,HGNC
PKN2,ENSG00000065243, STK7,HGNC
AURKA,ENSG00000087586, STK7,HGNC
SMARCA4,ENSG00000127616, SWI2,HGNC
SMARCA2,ENSG00000080503, SWI2,HGNC
SPAG9,ENSG00000008294, SYD1,HGNC
SYDE1,ENSG00000105137, SYD1,HGNC
SBNO1,ENSG00000139697, Sno,HGNC
SBNO2,ENSG00000064932, Sno,HGNC
ATP6V0A4,ENSG00000105929, Stv1,HGNC
ATP6V0A1,ENSG00000033627, Stv1,HGNC
ATP6V0A2,ENSG00000185344, Stv1,HGNC
IL1RL1,ENSG00000115602, T1,HGNC
TRAPPC9,ENSG00000167632, T1,HGNC
TCIM,ENSG00000176907, TC1,HGNC
TCN1,ENSG00000134827, TC1,HGNC
TRAV26-2,ENSG00000211812, TCRAV4S1,HGNC
TRAV4,ENSG00000211778, TCRAV4S1,HGNC
TRBV12-2,ENSG00000211739, TCRBV12S2,HGNC
TRBV10-1,ENSG00000211717, TCRBV12S2,HGNC
TRBV12-3,ENSG00000274752, TCRBV12S3,HGNC
TRBV10-2,ENSG00000229769, TCRBV12S3,HGNC
TRBV11-1,ENSG00000211720, TCRBV21S1,HGNC
TRBV21-1,ENSG00000251578, TCRBV21S1,HGNC
TRBV2,ENSG00000226660, TCRBV2S1,HGNC
TRBV20-1,ENSG00000211747, TCRBV2S1,HGNC
TRBV28,ENSG00000211753, TCRBV3S1,HGNC
TRBV3-1,ENSG00000237702, TCRBV3S1,HGNC
GTF2H1,ENSG00000110768, TFIIH,HGNC
GTF2H5,ENSG00000272047, TFIIH,HGNC
GTF2H4,ENSG00000213780, TFIIH,HGNC
GTF2H2,ENSG00000145736, TFIIH,HGNC
GTF2H3,ENSG00000111358, TFIIH,HGNC
HAVCR1,ENSG00000113249, TIM1,HGNC
TIMELESS,ENSG00000111602, TIM1,HGNC
ARHGEF5,ENSG00000050327, TIM1,HGNC
ITFG1,ENSG00000129636, TIP,HGNC
METTL8,ENSG00000123600, TIP,HGNC
SLC25A19,ENSG00000125454, TPC,HGNC
CCDC6,ENSG00000108091, TPC,HGNC
TNFRSF11B,ENSG00000164761, TR1,HGNC
TAS1R1,ENSG00000173662, TR1,HGNC
TNFRSF14,ENSG00000157873, TR2,HGNC
TAS1R2,ENSG00000179002, TR2,HGNC
TXNRD2,ENSG00000184470, TR3,HGNC
TNFRSF25,ENSG00000215788, TR3,HGNC
TRAM1,ENSG00000067167, TRAMP,HGNC
TNFRSF25,ENSG00000215788, TRAMP,HGNC
CD40LG,ENSG00000102245, TRAP,HGNC
SCYL1,ENSG00000142186, TRAP,HGNC
TRIB1,ENSG00000173334, TRB1,HGNC
TAS2R14,ENSG00000212127, TRB1,HGNC
TAS2R13,ENSG00000212128, TRB3,HGNC
TRIB3,ENSG00000101255, TRB3,HGNC
TERF1,ENSG00000147601, TRF,HGNC
IL5,ENSG00000113525, TRF,HGNC
CACNA1C,ENSG00000151067, TS,HGNC
TBXAS1,ENSG00000059377, TS,HGNC
THNSL1,ENSG00000185875, TSH1,HGNC
TSHZ1,ENSG00000179981, TSH1,HGNC
TSHZ2,ENSG00000182463, TSH2,HGNC
THNSL2,ENSG00000144115, TSH2,HGNC
ZFP36,ENSG00000128016, TTP,HGNC
ADAMTS13,ENSG00000160323, TTP,HGNC
SNORD3B-1,ENSG00000265185, U3b2,HGNC
SNORD3B-2,ENSG00000262074, U3b2,HGNC
NSFL1C,ENSG00000088833, UBXD10,HGNC
UBXN1,ENSG00000162191, UBXD10,HGNC
UBE4B,ENSG00000130939, UFD2,HGNC
UBE4A,ENSG00000110344, UFD2,HGNC
UXS1,ENSG00000115652, UGD,HGNC
UGDH,ENSG00000109814, UGD,HGNC
LHCGR,ENSG00000138039, ULG5,HGNC
SIL1,ENSG00000120725, ULG5,HGNC
UNG,ENSG00000076248, UNG2,HGNC
CCNO,ENSG00000152669, UNG2,HGNC
P2RY4,ENSG00000186912, UNR,HGNC
CSDE1,ENSG00000009307, UNR,HGNC
UCN2,ENSG00000145040, URP,HGNC
ZRSR2,ENSG00000169249, URP,HGNC
ATP6V1G1,ENSG00000136888, Vma10,HGNC
ATP6V1G3,ENSG00000151418, Vma10,HGNC
ATP6V1B1,ENSG00000116039, Vma2,HGNC
ATP6V1B2,ENSG00000147416, Vma2,HGNC
ATP6V0A2,ENSG00000185344, Vph1,HGNC
ATP6V0A1,ENSG00000033627, Vph1,HGNC
ATP6V0A4,ENSG00000105929, Vph1,HGNC
POLR2E,ENSG00000099817, XAP4,HGNC
RBCK1,ENSG00000125826, XAP4,HGNC
GOLT1A,ENSG00000174567, YMR292W,HGNC
GOLT1B,ENSG00000111711, YMR292W,HGNC
KAT5,ENSG00000172977, ZC2HC5,HGNC
TRIP4,ENSG00000103671, ZC2HC5,HGNC
SLC30A8,ENSG00000164756, ZNT8,HGNC
SLC30A10,ENSG00000196660, ZNT8,HGNC
ZNF585B,ENSG00000245680, Zfp27,HGNC
ZNF585A,ENSG00000196967, Zfp27,HGNC
AP2M1,ENSG00000161203, mu2,HGNC
AP1M2,ENSG00000129354, mu2,HGNC
DNAI2,ENSG00000171595, oda6,HGNC
DNAI1,ENSG00000122735, oda6,HGNC
NFKB2,ENSG00000077150, p105,HGNC
NFKB1,ENSG00000109320, p105,HGNC
USO1,ENSG00000138768, p115,HGNC
ARHGAP4,ENSG00000089820, p115,HGNC
BRD8,ENSG00000112983, p120,HGNC
NOP2,ENSG00000111641, p120,HGNC
CTNND1,ENSG00000198561, p120,HGNC
RASA1,ENSG00000145715, p120,HGNC
SUB1,ENSG00000113387, p14,HGNC
LAMTOR2,ENSG00000116586, p14,HGNC
CDK2AP2,ENSG00000167797, p14,HGNC
CDKN2A,ENSG00000147889, p14,HGNC
PIK3R4,ENSG00000196455, p150,HGNC
ANPEP,ENSG00000166825, p150,HGNC
ABL1,ENSG00000097007, p150,HGNC
POLE3,ENSG00000148229, p17,HGNC
FAM72A,ENSG00000196550, p17,HGNC
LAMTOR1,ENSG00000149357, p18,HGNC
CDKN2C,ENSG00000123080, p18,HGNC
TPPP2,ENSG00000179636, p18,HGNC
ATRAID,ENSG00000138085, p18,HGNC
CDKN2D,ENSG00000129355, p19,HGNC
CDKN2A,ENSG00000147889, p19,HGNC
ARID2,ENSG00000189079, p200,HGNC
ARFGEF1,ENSG00000066777, p200,HGNC
HEATR5B,ENSG00000008869, p200,HGNC
PHB2,ENSG00000215021, p22,HGNC
DYNC1H1,ENSG00000197102, p22,HGNC
CHP1,ENSG00000187446, p22,HGNC
TPPP,ENSG00000171368, p25,HGNC
DCTN5,ENSG00000166847, p25,HGNC
IL12A,ENSG00000168811, p35,HGNC
CDK5R1,ENSG00000176749, p35,HGNC
UPK3B,ENSG00000243566, p35,HGNC
NT5C3A,ENSG00000122643, p36,HGNC
H3C9P,ENSG00000220875, p36,HGNC
RPSA,ENSG00000168028, p40,HGNC
BRMS1L,ENSG00000100916, p40,HGNC
ARMH1,ENSG00000198520, p40,HGNC
TP63,ENSG00000073282, p40,HGNC
WDR77,ENSG00000116455, p44,HGNC
IFI44,ENSG00000137965, p44,HGNC
GTF2H2,ENSG00000145736, p44,HGNC
SKP2,ENSG00000145604, p45,HGNC
PSMC5,ENSG00000087191, p45,HGNC
H3P37,ENSG00000270433, p47,HGNC
NSFL1C,ENSG00000088833, p47,HGNC
ING1,ENSG00000153487, p47,HGNC
PTF1A,ENSG00000168267, p48,HGNC
H3P38,ENSG00000259389, p48,HGNC
NFKB1,ENSG00000109320, p50,HGNC
ASCC1,ENSG00000138303, p50,HGNC
KHDRBS1,ENSG00000121774, p62,HGNC
IGF2BP2,ENSG00000073792, p62,HGNC
DCTN4,ENSG00000132912, p62,HGNC
METAP2,ENSG00000111142, p67,HGNC
CD33,ENSG00000105383, p67,HGNC
TNFRSF1B,ENSG00000028137, p75,HGNC
TCF3,ENSG00000071564, p75,HGNC
PSIP1,ENSG00000164985, p75,HGNC
NUPR1,ENSG00000176046, p8,HGNC
CMC4,ENSG00000182712, p8,HGNC
EXOSC7,ENSG00000075914, p8,HGNC
PIK3R2,ENSG00000105647, p85,HGNC
PIK3R1,ENSG00000145675, p85,HGNC
PPP1R13B,ENSG00000088808, p85,HGNC
PPP1R12C,ENSG00000125503, p85,HGNC
GEMIN4,ENSG00000179409, p97,HGNC
EIF4G2,ENSG00000110321, p97,HGNC
CFDP1,ENSG00000153774, p97,HGNC
VCP,ENSG00000165280, p97,HGNC
PPP4R3A,ENSG00000100796, smk1,HGNC
PPP4R3C,ENSG00000224960, smk1,HGNC
SPATA2L,ENSG00000158792, tamo,HGNC
SPATA2,ENSG00000158480, tamo,HGNC
RNU6V,ENSG00000206832,87U6,HGNC
GNAI3,ENSG00000065135,87U6,HGNC
SRSF7,ENSG00000115875,9G8,HGNC
SLU7,ENSG00000164609,9G8,HGNC
RFC1,ENSG00000035928,A1,HGNC
RFC4,ENSG00000163918,A1,HGNC
RFC2,ENSG00000049541,A1,HGNC
FLNC,ENSG00000128591,ABP-280,HGNC
FLNA,ENSG00000196924,ABP-280,HGNC
LINC02471,ENSG00000223914,AC079630.2,HGNC
LINC02555,ENSG00000260943,AC079630.2,HGNC
SNORA59B,ENSG00000266079,ACA59,HGNC
SNORA59A,ENSG00000239149,ACA59,HGNC
TMIGD3,ENSG00000121933,AD026,HGNC
ADORA3,ENSG00000282608,AD026,HGNC
ARL6IP1,ENSG00000170540,AIP1,HGNC
MAGI2,ENSG00000187391,AIP1,HGNC
ACTRT1,ENSG00000123165,AIP1,HGNC
WDR1,ENSG00000071127,AIP1,HGNC
CHD1L,ENSG00000131778,ALC1,HGNC
MYL4,ENSG00000198336,ALC1,HGNC
CCL27,ENSG00000213927,ALP,HGNC
PDLIM3,ENSG00000154553,ALP,HGNC
ATHS,,ALP,HGNC
AKR1A1,ENSG00000117448,ALR,HGNC
KMT2D,ENSG00000167548,ALR,HGNC
AKR1B1,ENSG00000085662,AR,HGNC
AREG,ENSG00000109321,AR,HGNC
ARFRP1,ENSG00000101246,ARP,HGNC
MANF,ENSG00000145050,ARP,HGNC
ACTR3B,ENSG00000133627,ARP11,HGNC
ACTR3C,ENSG00000106526,ARP11,HGNC
ANGPTL2,ENSG00000136859,ARP2,HGNC
ACTR2,ENSG00000138071,ARP2,HGNC
APOBEC3A,ENSG00000128383,ARP3,HGNC
ACTR3,ENSG00000115091,ARP3,HGNC
APOBEC3D,ENSG00000243811,ARP6,HGNC
ACTR6,ENSG00000075089,ARP6,HGNC
RIEG2,,ARS,HGNC
SLURP1,ENSG00000126233,ARS,HGNC
ARSF,ENSG00000062096,ASF,HGNC
SRSF1,ENSG00000136450,ASF,HGNC
ATG5,ENSG00000057663,ASP,HGNC
ASIP,ENSG00000101440,ASP,HGNC
ASPA,ENSG00000108381,ASP,HGNC
ROPN1L,ENSG00000145491,ASP,HGNC
PGR-AS1,ENSG00000282728,AT1,HGNC
AGTR1,ENSG00000144891,AT1,HGNC
BBS9,ENSG00000122507,B1,HGNC
MS4A1,ENSG00000156738,B1,HGNC
NDUFB6,ENSG00000165264,B17,HGNC
DONSON,ENSG00000159147,B17,HGNC
NDUFB7,ENSG00000099795,B18,HGNC
EVA1C,ENSG00000166979,B18,HGNC
CD79B,ENSG00000007312,B29,HGNC
MRO,ENSG00000134042,B29,HGNC
ATN1,ENSG00000111676,B37,HGNC
EPCIP,ENSG00000205929,B37,HGNC
B9D1,ENSG00000108641,B9,HGNC
NDUFA3,ENSG00000170906,B9,HGNC
MBOAT7,ENSG00000125505,BB1,HGNC
NMBR,ENSG00000135577,BB1,HGNC
GRPR,ENSG00000126010,BB2,HGNC
ICAM1,ENSG00000090339,BB2,HGNC
SMN1,ENSG00000172062,BCD541,HGNC
SMN2,ENSG00000205571,BCD541,HGNC
DMD,ENSG00000198947,BMD,HGNC
BEST1,ENSG00000167995,BMD,HGNC
OPN1SW,ENSG00000128617,BOP,HGNC
SMYD1,ENSG00000115593,BOP,HGNC
BTN2A2,ENSG00000124508,BTF2,HGNC
GTF2H2,ENSG00000145736,BTF2,HGNC
GTF2H3,ENSG00000111358,BTF2,HGNC
GTF2H1,ENSG00000110768,BTF2,HGNC
CHST1,ENSG00000175264,C6ST,HGNC
CHST2,ENSG00000175040,C6ST,HGNC
CHST3,ENSG00000122863,C6ST,HGNC
MUC16,ENSG00000181143,CA125,HGNC
NBR1,ENSG00000188554,CA125,HGNC
ACOD1,ENSG00000102794,CAD,HGNC
DFFB,ENSG00000169598,CAD,HGNC
CDK7,ENSG00000134058,CAK1,HGNC
MSLN,ENSG00000102854,CAK1,HGNC
FAM111B,ENSG00000189057,CANP,HGNC
CAPNS1,ENSG00000126247,CANP,HGNC
CAP1,ENSG00000131236,CAP,HGNC
HACD1,ENSG00000165996,CAP,HGNC
LNPEP,ENSG00000113441,CAP,HGNC
CXADR,ENSG00000154639,CAR,HGNC
CXADRP1,ENSG00000214319,CAR,HGNC
SPG7,ENSG00000197912,CAR,HGNC
CARMN,ENSG00000249669,CARMEN,HGNC
BCL10,ENSG00000142867,CARMEN,HGNC
DGCR,,CATCH22,HGNC
TBX1,ENSG00000184058,CATCH22,HGNC
CA5A,ENSG00000174990,CAV,HGNC
CAV2,ENSG00000105971,CAV,HGNC
FCGR3A,ENSG00000203747,CD16,HGNC
FCGR3B,ENSG00000162747,CD16,HGNC
FCGR2B,ENSG00000072694,CD32,HGNC
FCGR2A,ENSG00000143226,CD32,HGNC
CXCR1,ENSG00000163464,CKR-1,HGNC
CCR1,ENSG00000163823,CKR-1,HGNC
AP4S1,ENSG00000100478,CLA20,HGNC
AP3M2,ENSG00000070718,CLA20,HGNC
IL12A,ENSG00000168811,CLMF,HGNC
IL12B,ENSG00000113302,CLMF,HGNC
COTL1,ENSG00000103187,CLP,HGNC
CALML3,ENSG00000178363,CLP,HGNC
CSRP3,ENSG00000129170,CLP,HGNC
PCDHA@,,CNR1,HGNC
PCDHA4,ENSG00000204967,CNR1,HGNC
LRTOMT,ENSG00000284922,COMT2,HGNC
TOMT,ENSG00000284844,COMT2,HGNC
PTGS1,ENSG00000095303,COX1,HGNC
MT-CO1,ENSG00000198804,COX1,HGNC
MT-CO2,ENSG00000198712,COX2,HGNC
PTGS2,ENSG00000073756,COX2,HGNC
PPP1R14D,ENSG00000166143,CPI17-like,HGNC
PPP1R14C,ENSG00000198729,CPI17-like,HGNC
CPOX,ENSG00000080819,CPX,HGNC
EBP,ENSG00000147155,CPX,HGNC
EDARADD,ENSG00000186197,CR,HGNC
CD55,ENSG00000196352,CR,HGNC
CRIPTO,ENSG00000241186,CR,HGNC
C1QL1,ENSG00000131094,CRF,HGNC
CRH,ENSG00000147571,CRF,HGNC
ITPRID2,ENSG00000138434,CS-1,HGNC
MYOZ2,ENSG00000172399,CS-1,HGNC
TSPY1,ENSG00000258992,CT78,HGNC
TSPY3,ENSG00000228927,CT78,HGNC
FAM7A5,,D-X,HGNC
ULK4P3,ENSG00000178081,D-X,HGNC
FAM7A4,,D-X,HGNC
ULK4P2,ENSG00000260128,D-X,HGNC
ULK4P1,ENSG00000261279,D-X,HGNC
FAP,ENSG00000078098,DPPIV,HGNC
DPP4,ENSG00000197635,DPPIV,HGNC
DENR,ENSG00000139726,DRP,HGNC
UTRN,ENSG00000152818,DRP,HGNC
CRMP1,ENSG00000072832,DRP-1,HGNC
DAPK2,ENSG00000035664,DRP-1,HGNC
MSH3,ENSG00000113318,DUP,HGNC
CDT1,ENSG00000167513,DUP,HGNC
SNORA63,ENSG00000200320,E3,HGNC
ALDH9A1,ENSG00000143149,E3,HGNC
COX7A2L,ENSG00000115944,EB1,HGNC
MAPRE1,ENSG00000101367,EB1,HGNC
SKP1,ENSG00000113558,EMC19,HGNC
SKP1P1,ENSG00000231234,EMC19,HGNC
TIMP1,ENSG00000102265,EPO,HGNC
EPX,ENSG00000121053,EPO,HGNC
EPR1,,EPR-1,HGNC
BIRC5,ENSG00000089685,EPR-1,HGNC
ELF3,ENSG00000163435,EPR-1,HGNC
ESR1,ENSG00000091831,ER,HGNC
EREG,ENSG00000124882,ER,HGNC
FLOT2,ENSG00000132589,ESA,HGNC
PON1,ENSG00000005421,ESA,HGNC
FAM138C,ENSG00000218839,F379,HGNC
FAM138A,ENSG00000237613,F379,HGNC
FAM138E,ENSG00000248893,F379,HGNC
FAM138D,ENSG00000249054,F379,HGNC
FAM138B,ENSG00000226516,F379,HGNC
FAM138F,ENSG00000282591,F379,HGNC
BRCA2,ENSG00000139618,FAD,HGNC
FANCD2,ENSG00000144554,FAD,HGNC
PSEN1,ENSG00000080815,FAD,HGNC
FBXL5,ENSG00000118564,FBL4,HGNC
FBXL4,ENSG00000112234,FBL4,HGNC
FUBP1,ENSG00000162613,FBP,HGNC
RAB14,ENSG00000119396,FBP,HGNC
IL36A,ENSG00000136694,FIL1,HGNC
IL36B,ENSG00000136696,FIL1,HGNC
IL37,ENSG00000125571,FIL1,HGNC
IL36RN,ENSG00000136695,FIL1,HGNC
PCMTD2,ENSG00000203880,FLJ10883,HGNC
PCMTD1,ENSG00000168300,FLJ10883,HGNC
BRD10,ENSG00000183354,FLJ20375,HGNC
FOCAD,ENSG00000188352,FLJ20375,HGNC
SLC35F4,ENSG00000151812,FLJ37712,HGNC
SLC35F3,ENSG00000183780,FLJ37712,HGNC
ARHGEF35,ENSG00000213214,FLJ43692,HGNC
CTAGE4,ENSG00000288784,FLJ43692,HGNC
SDHA,ENSG00000073578,FP,HGNC
PTGFR,ENSG00000122420,FP,HGNC
ATF6B,ENSG00000213676,G13,HGNC
GNA13,ENSG00000120063,G13,HGNC
PBX2,ENSG00000204304,G17,HGNC
SLC38A3,ENSG00000188338,G17,HGNC
PRRC2A,ENSG00000204469,G2,HGNC
CRYGEP,ENSG00000229150,G2,HGNC
KIAA1549L,ENSG00000110427,G2,HGNC
GAGE2E,ENSG00000275113,GAGE8,HGNC
GAGE2D,,GAGE8,HGNC
LGALS7B,ENSG00000178934,GAL7,HGNC
LGALS7,ENSG00000205076,GAL7,HGNC
PIAS1,ENSG00000033800,GBP,HGNC
LGALS1,ENSG00000100097,GBP,HGNC
TMEM132A,ENSG00000006118,GBP,HGNC
HADHA,ENSG00000084754,GBP,HGNC
GUCA1A,ENSG00000048545,GCAP,HGNC
ALPG,ENSG00000163286,GCAP,HGNC
GCA,ENSG00000115271,GCL,HGNC
GMCL2,ENSG00000244234,GCL,HGNC
GCLC,ENSG00000001084,GCS,HGNC
UGCG,ENSG00000148154,GCS,HGNC
UGDH,ENSG00000109814,GDH,HGNC
CRYL1,ENSG00000165475,GDH,HGNC
GLUD1,ENSG00000148672,GDH,HGNC
MT3,ENSG00000087250,GIF,HGNC
MIF,ENSG00000240972,GIF,HGNC
CCN1,ENSG00000142871,GIG1,HGNC
NKG7,ENSG00000105374,GIG1,HGNC
GCG,ENSG00000115263,GLP1,HGNC
ZGLP1,ENSG00000220201,GLP1,HGNC
LRPPRC,ENSG00000138095,GP130,HGNC
IL6ST,ENSG00000134352,GP130,HGNC
NPR3,ENSG00000113389,GUCY2B,HGNC
NPR2,ENSG00000159899,GUCY2B,HGNC
FGFR1,ENSG00000077782,H2,HGNC
RLN2,ENSG00000107014,H2,HGNC
H2AB3,ENSG00000277745,H2A.B.1,HGNC
H2AB2,ENSG00000277858,H2A.B.1,HGNC
HBD,ENSG00000223609,HBK,HGNC
HBM,ENSG00000206177,HBK,HGNC
HDLBP,ENSG00000115677,HBP,HGNC
SLBP,ENSG00000163950,HBP,HGNC
HCAR2,ENSG00000182782,HCA2,HGNC
MAGEC3,ENSG00000165509,HCA2,HGNC
HCAR3,ENSG00000255398,HCA3,HGNC
MAGEE2,ENSG00000186675,HCA3,HGNC
CGA,ENSG00000135346,HCG,HGNC
CGB5,ENSG00000189052,HCG,HGNC
SLC46A1,ENSG00000076351,HCP1,HGNC
CYCSP51,ENSG00000229357,HCP1,HGNC
PDE7A,ENSG00000205268,HCP1,HGNC
PRMT1,ENSG00000126457,HCP1,HGNC
CCRL2,ENSG00000121797,HCR,HGNC
CCHCR1,ENSG00000204536,HCR,HGNC
CYCS,ENSG00000172115,HCS,HGNC
HLCS,ENSG00000159267,HCS,HGNC
SPAG11A,ENSG00000178287,HE2,HGNC
SPAG11B,ENSG00000164871,HE2,HGNC
ERVK2,,HERV-K,HGNC
ERVK3,,HERV-K,HGNC
LIPF,ENSG00000182333,HGL,HGNC
LLGL2,ENSG00000073350,HGL,HGNC
YTHDF2,ENSG00000198492,HGRG8,HGNC
YTHDF2P1,ENSG00000270503,HGRG8,HGNC
HHIP,ENSG00000164161,HIP,HGNC
RPL29,ENSG00000162244,HIP,HGNC
REG3A,ENSG00000172016,HIP,HGNC
VIS1,,HIS1,HGNC
HTN1,ENSG00000126550,HIS1,HGNC
KIF2A,ENSG00000068796,HK2,HGNC
HOOK2,ENSG00000095066,HK2,HGNC
HMGCL,ENSG00000117305,HL,HGNC
LIPC,ENSG00000166035,HL,HGNC
HAP1,ENSG00000173805,HLP,HGNC
SKIC2,ENSG00000204351,HLP,HGNC
MLH1,ENSG00000076242,HNPCC,HGNC
MSH2,ENSG00000095002,HNPCC,HGNC
RREB1,ENSG00000124782,HNT,HGNC
NTM,ENSG00000182667,HNT,HGNC
PBXIP1,ENSG00000163346,HPIP,HGNC
HCFC1R1,ENSG00000103145,HPIP,HGNC
UNC119,ENSG00000109103,HRG4,HGNC
NRG4,ENSG00000169752,HRG4,HGNC
YWHAQ,ENSG00000134308,HS1,HGNC
HCLS1,ENSG00000180353,HS1,HGNC
HSD17B1,ENSG00000108786,HSD17,HGNC
HSD17B2,ENSG00000086696,HSD17,HGNC
OR2A7,ENSG00000243896,HSDJ0798C17,HGNC
OR2A9P,ENSG00000228960,HSDJ0798C17,HGNC
SGSH,ENSG00000181523,HSS,HGNC
GFER,ENSG00000127554,HSS,HGNC
SPAG9,ENSG00000008294,HSS,HGNC
PANK2,ENSG00000125779,HSS,HGNC
ZNF267,ENSG00000185947,HZF2,HGNC
ZNF126,,HZF2,HGNC
ZNF125,,HZF3,HGNC
ZNF268,ENSG00000090612,HZF3,HGNC
ALPI,ENSG00000163295,IAP,HGNC
CD47,ENSG00000196776,IAP,HGNC
CLNS1A,ENSG00000074201,ICln,HGNC
CLNS1AP1,ENSG00000213335,ICln,HGNC
IGHVOR16@,,IGHV,HGNC
IGHVOR15@,,IGHV,HGNC
IGHV4-30-4,,IGHV4-3,HGNC
IGHV4-30-2,,IGHV4-3,HGNC
IL27,ENSG00000197272,IL-27,HGNC
IL17D,ENSG00000172458,IL-27,HGNC
HIP1,ENSG00000127946,ILWEQ,HGNC
TLN1,ENSG00000137076,ILWEQ,HGNC
SPPL3,ENSG00000157837,IMP2,HGNC
IMMP2L,ENSG00000184903,IMP2,HGNC
TRGJ1,ENSG00000211690,J1,HGNC
IGKJ1,ENSG00000211597,J1,HGNC
TRGJ2,ENSG00000211687,J2,HGNC
IGKJ2,ENSG00000211596,J2,HGNC
RAP1B,ENSG00000127314,K-REV,HGNC
RAP2A,ENSG00000125249,K-REV,HGNC
KRT12,ENSG00000187242,K12,HGNC
SECTM1,ENSG00000141574,K12,HGNC
KRT7,ENSG00000135480,K7,HGNC
RBPJP4,,K7,HGNC
KANK4,ENSG00000132854,KIAA0172,HGNC
KANK1,ENSG00000107104,KIAA0172,HGNC
ANKS1A,ENSG00000064999,KIAA0229,HGNC
TCP11,ENSG00000124678,KIAA0229,HGNC
SIN3A,ENSG00000169375,KIAA0700,HGNC
SIN3B,ENSG00000127511,KIAA0700,HGNC
ZNF37A,ENSG00000075407,KOX21,HGNC
ZNF37BP,ENSG00000234420,KOX21,HGNC
OXSM,ENSG00000151093,KS,HGNC
COL18A1,ENSG00000182871,KS,HGNC
LAMP3,ENSG00000078081,LAMP,HGNC
LSAMP,ENSG00000185565,LAMP,HGNC
CEBPB,ENSG00000172216,LAP,HGNC
